;matches_home_team_id;home_team_name
1241;T-47;Morocco
1242;T-06;Belgium
1243;T-06;Belgium
1244;T-06;Belgium
1245;T-01;Algeria
1246;T-01;Algeria
1247;T-58;Portugal
1248;T-55;Paraguay
1249;T-84;Uruguay
1250;T-84;Uruguay
1251;T-64;Scotland
1252;T-41;Italy
1253;T-41;Italy
1254;T-30;France
1255;T-30;France
1256;T-71;South Korea
1257;T-71;South Korea
1258;T-36;Hungary
1259;T-36;Hungary
1260;T-09;Brazil
1261;T-28;England
1262;T-46;Mexico
1263;T-46;Mexico
1264;T-52;Northern Ireland
1265;T-52;Northern Ireland
1266;T-52;Northern Ireland
1267;T-57;Poland
1268;T-39;Iraq
1269;T-39;Iraq
1270;T-39;Iraq
1271;T-86;West Germany
1272;T-86;West Germany
1273;T-86;West Germany
1274;T-22;Denmark
1275;T-22;Denmark
1276;T-22;Denmark
1277;T-22;Denmark
1278;T-22;Denmark
1279;T-22;Denmark
1280;T-22;Denmark
1281;T-36;Hungary
1282;T-36;Hungary
1283;T-36;Hungary
1284;T-72;Soviet Union
1285;T-72;Soviet Union
1286;T-03;Argentina
1287;T-03;Argentina
1288;T-71;South Korea
1289;T-71;South Korea
1290;T-71;South Korea
1291;T-71;South Korea
1292;T-71;South Korea
1293;T-39;Iraq
1294;T-55;Paraguay
1295;T-55;Paraguay
1296;T-55;Paraguay
1297;T-55;Paraguay
1298;T-28;England
1299;T-28;England
1300;T-28;England
1301;T-58;Portugal
1302;T-58;Portugal
1303;T-58;Portugal
1304;T-58;Portugal
1305;T-01;Algeria
1306;T-01;Algeria
1307;T-01;Algeria
1308;T-52;Northern Ireland
1309;T-52;Northern Ireland
1310;T-52;Northern Ireland
1311;T-22;Denmark
1312;T-22;Denmark
1313;T-64;Scotland
1314;T-46;Mexico
1315;T-46;Mexico
1316;T-72;Soviet Union
1317;T-72;Soviet Union
1318;T-72;Soviet Union
1319;T-72;Soviet Union
1320;T-72;Soviet Union
1321;T-72;Soviet Union
1322;T-72;Soviet Union
1323;T-09;Brazil
1324;T-09;Brazil
1325;T-09;Brazil
1326;T-09;Brazil
1327;T-03;Argentina
1328;T-41;Italy
1329;T-41;Italy
1330;T-47;Morocco
1331;T-28;England
1332;T-28;England
1333;T-28;England
1334;T-22;Denmark
1335;T-22;Denmark
1336;T-22;Denmark
1337;T-22;Denmark
1338;T-22;Denmark
1339;T-22;Denmark
1340;T-09;Brazil
1341;T-09;Brazil
1342;T-86;West Germany
1343;T-03;Argentina
1344;T-03;Argentina
1345;T-03;Argentina
1346;T-73;Spain
1347;T-73;Spain
1348;T-30;France
1349;T-30;France
1350;T-03;Argentina
1351;T-03;Argentina
1352;T-06;Belgium
1353;T-06;Belgium
1354;T-06;Belgium
1355;T-06;Belgium
1356;T-06;Belgium
1357;T-06;Belgium
1358;T-03;Argentina
1359;T-03;Argentina
1360;T-03;Argentina
1361;T-03;Argentina
1362;T-03;Argentina
1363;T-03;Argentina
1364;T-72;Soviet Union
1365;T-72;Soviet Union
1366;T-82;United Arab Emirates
1367;T-82;United Arab Emirates
1368;T-41;Italy
1369;T-83;United States
1370;T-83;United States
1371;T-83;United States
1372;T-83;United States
1373;T-83;United States
1374;T-83;United States
1375;T-09;Brazil
1376;T-09;Brazil
1377;T-09;Brazil
1378;T-86;West Germany
1379;T-86;West Germany
1380;T-86;West Germany
1381;T-86;West Germany
1382;T-86;West Germany
1383;T-17;Costa Rica
1384;T-28;England
1385;T-28;England
1386;T-06;Belgium
1387;T-06;Belgium
1388;T-48;Netherlands
1389;T-48;Netherlands
1390;T-84;Uruguay
1391;T-03;Argentina
1392;T-03;Argentina
1393;T-11;Cameroon
1394;T-11;Cameroon
1395;T-11;Cameroon
1396;T-87;Yugoslavia
1397;T-41;Italy
1398;T-05;Austria
1399;T-86;West Germany
1400;T-86;West Germany
1401;T-86;West Germany
1402;T-86;West Germany
1403;T-86;West Germany
1404;T-86;West Germany
1405;T-09;Brazil
1406;T-74;Sweden
1407;T-74;Sweden
1408;T-74;Sweden
1409;T-28;England
1410;T-60;Republic of Ireland
1411;T-06;Belgium
1412;T-06;Belgium
1413;T-06;Belgium
1414;T-06;Belgium
1415;T-71;South Korea
1416;T-71;South Korea
1417;T-71;South Korea
1418;T-71;South Korea
1419;T-03;Argentina
1420;T-03;Argentina
1421;T-11;Cameroon
1422;T-11;Cameroon
1423;T-11;Cameroon
1424;T-11;Cameroon
1425;T-86;West Germany
1426;T-86;West Germany
1427;T-87;Yugoslavia
1428;T-87;Yugoslavia
1429;T-87;Yugoslavia
1430;T-87;Yugoslavia
1431;T-87;Yugoslavia
1432;T-05;Austria
1433;T-05;Austria
1434;T-05;Austria
1435;T-41;Italy
1436;T-41;Italy
1437;T-09;Brazil
1438;T-74;Sweden
1439;T-74;Sweden
1440;T-74;Sweden
1441;T-06;Belgium
1442;T-06;Belgium
1443;T-06;Belgium
1444;T-71;South Korea
1445;T-28;England
1446;T-60;Republic of Ireland
1447;T-60;Republic of Ireland
1448;T-11;Cameroon
1449;T-11;Cameroon
1450;T-11;Cameroon
1451;T-21;Czechoslovakia
1452;T-21;Czechoslovakia
1453;T-21;Czechoslovakia
1454;T-21;Czechoslovakia
1455;T-21;Czechoslovakia
1456;T-09;Brazil
1457;T-86;West Germany
1458;T-86;West Germany
1459;T-86;West Germany
1460;T-60;Republic of Ireland
1461;T-41;Italy
1462;T-41;Italy
1463;T-73;Spain
1464;T-73;Spain
1465;T-73;Spain
1466;T-28;England
1467;T-03;Argentina
1468;T-60;Republic of Ireland
1469;T-21;Czechoslovakia
1470;T-11;Cameroon
1471;T-11;Cameroon
1472;T-11;Cameroon
1473;T-11;Cameroon
1474;T-11;Cameroon
1475;T-03;Argentina
1476;T-03;Argentina
1477;T-86;West Germany
1478;T-86;West Germany
1479;T-41;Italy
1480;T-41;Italy
1481;T-41;Italy
1482;T-86;West Germany
1483;T-14;China
1484;T-14;China
1485;T-14;China
1486;T-14;China
1487;T-31;Germany
1488;T-31;Germany
1489;T-31;Germany
1490;T-31;Germany
1491;T-22;Denmark
1492;T-22;Denmark
1493;T-22;Denmark
1494;T-44;Japan
1495;T-74;Sweden
1496;T-74;Sweden
1497;T-74;Sweden
1498;T-74;Sweden
1499;T-74;Sweden
1500;T-15;Chinese Taipei
1501;T-15;Chinese Taipei
1502;T-15;Chinese Taipei
1503;T-15;Chinese Taipei
1504;T-15;Chinese Taipei
1505;T-53;Norway
1506;T-53;Norway
1507;T-53;Norway
1508;T-53;Norway
1509;T-41;Italy
1510;T-14;China
1511;T-14;China
1512;T-14;China
1513;T-14;China
1514;T-09;Brazil
1515;T-09;Brazil
1516;T-09;Brazil
1517;T-09;Brazil
1518;T-09;Brazil
1519;T-44;Japan
1520;T-44;Japan
1521;T-44;Japan
1522;T-44;Japan
1523;T-44;Japan
1524;T-44;Japan
1525;T-44;Japan
1526;T-44;Japan
1527;T-15;Chinese Taipei
1528;T-15;Chinese Taipei
1529;T-15;Chinese Taipei
1530;T-09;Brazil
1531;T-09;Brazil
1532;T-44;Japan
1533;T-44;Japan
1534;T-44;Japan
1535;T-14;China
1536;T-14;China
1537;T-14;China
1538;T-14;China
1539;T-14;China
1540;T-53;Norway
1541;T-53;Norway
1542;T-53;Norway
1543;T-15;Chinese Taipei
1544;T-15;Chinese Taipei
1545;T-41;Italy
1546;T-41;Italy
1547;T-22;Denmark
1548;T-22;Denmark
1549;T-22;Denmark
1550;T-14;China
1551;T-53;Norway
1552;T-53;Norway
1553;T-53;Norway
1554;T-53;Norway
1555;T-53;Norway
1556;T-83;United States
1557;T-83;United States
1558;T-83;United States
1559;T-83;United States
1560;T-83;United States
1561;T-83;United States
1562;T-83;United States
1563;T-74;Sweden
1564;T-74;Sweden
1565;T-74;Sweden
1566;T-74;Sweden
1567;T-74;Sweden
1568;T-31;Germany
1569;T-31;Germany
1570;T-31;Germany
1571;T-31;Germany
1572;T-31;Germany
1573;T-31;Germany
1574;T-31;Germany
1575;T-74;Sweden
1576;T-74;Sweden
1577;T-74;Sweden
1578;T-74;Sweden
1579;T-53;Norway
1580;T-53;Norway
1581;T-53;Norway
1582;T-31;Germany
1583;T-73;Spain
1584;T-73;Spain
1585;T-73;Spain
1586;T-73;Spain
1587;T-83;United States
1588;T-83;United States
1589;T-41;Italy
1590;T-16;Colombia
1591;T-16;Colombia
1592;T-16;Colombia
1593;T-16;Colombia
1594;T-06;Belgium
1595;T-53;Norway
1596;T-11;Cameroon
1597;T-11;Cameroon
1598;T-11;Cameroon
1599;T-11;Cameroon
1600;T-09;Brazil
1601;T-09;Brazil
1602;T-48;Netherlands
1603;T-48;Netherlands
1604;T-48;Netherlands
1605;T-03;Argentina
1606;T-03;Argentina
1607;T-03;Argentina
1608;T-03;Argentina
1609;T-31;Germany
1610;T-31;Germany
1611;T-50;Nigeria
1612;T-50;Nigeria
1613;T-50;Nigeria
1614;T-61;Romania
1615;T-61;Romania
1616;T-61;Romania
1617;T-61;Romania
1618;T-61;Romania
1619;T-83;United States
1620;T-83;United States
1621;T-83;United States
1622;T-41;Italy
1623;T-71;South Korea
1624;T-46;Mexico
1625;T-46;Mexico
1626;T-46;Mexico
1627;T-09;Brazil
1628;T-09;Brazil
1629;T-09;Brazil
1630;T-74;Sweden
1631;T-74;Sweden
1632;T-74;Sweden
1633;T-74;Sweden
1634;T-06;Belgium
1635;T-63;Saudi Arabia
1636;T-63;Saudi Arabia
1637;T-63;Saudi Arabia
1638;T-03;Argentina
1639;T-03;Argentina
1640;T-03;Argentina
1641;T-10;Bulgaria
1642;T-10;Bulgaria
1643;T-10;Bulgaria
1644;T-10;Bulgaria
1645;T-75;Switzerland
1646;T-75;Switzerland
1647;T-83;United States
1648;T-07;Bolivia
1649;T-07;Bolivia
1650;T-07;Bolivia
1651;T-07;Bolivia
1652;T-31;Germany
1653;T-31;Germany
1654;T-31;Germany
1655;T-31;Germany
1656;T-31;Germany
1657;T-41;Italy
1658;T-41;Italy
1659;T-60;Republic of Ireland
1660;T-62;Russia
1661;T-62;Russia
1662;T-62;Russia
1663;T-62;Russia
1664;T-62;Russia
1665;T-62;Russia
1666;T-62;Russia
1667;T-09;Brazil
1668;T-09;Brazil
1669;T-06;Belgium
1670;T-47;Morocco
1671;T-47;Morocco
1672;T-47;Morocco
1673;T-03;Argentina
1674;T-03;Argentina
1675;T-33;Greece
1676;T-33;Greece
1677;T-31;Germany
1678;T-31;Germany
1679;T-31;Germany
1680;T-31;Germany
1681;T-31;Germany
1682;T-73;Spain
1683;T-73;Spain
1684;T-73;Spain
1685;T-63;Saudi Arabia
1686;T-63;Saudi Arabia
1687;T-63;Saudi Arabia
1688;T-63;Saudi Arabia
1689;T-61;Romania
1690;T-61;Romania
1691;T-61;Romania
1692;T-61;Romania
1693;T-61;Romania
1694;T-48;Netherlands
1695;T-48;Netherlands
1696;T-09;Brazil
1697;T-50;Nigeria
1698;T-50;Nigeria
1699;T-50;Nigeria
1700;T-46;Mexico
1701;T-46;Mexico
1702;T-41;Italy
1703;T-41;Italy
1704;T-41;Italy
1705;T-48;Netherlands
1706;T-48;Netherlands
1707;T-48;Netherlands
1708;T-48;Netherlands
1709;T-48;Netherlands
1710;T-10;Bulgaria
1711;T-10;Bulgaria
1712;T-10;Bulgaria
1713;T-61;Romania
1714;T-61;Romania
1715;T-61;Romania
1716;T-61;Romania
1717;T-10;Bulgaria
1718;T-10;Bulgaria
1719;T-10;Bulgaria
1720;T-74;Sweden
1721;T-74;Sweden
1722;T-74;Sweden
1723;T-74;Sweden
1724;T-74;Sweden
1725;T-09;Brazil
1726;T-31;Germany
1727;T-74;Sweden
1728;T-28;England
1729;T-28;England
1730;T-28;England
1731;T-28;England
1732;T-28;England
1733;T-53;Norway
1734;T-53;Norway
1735;T-53;Norway
1736;T-53;Norway
1737;T-53;Norway
1738;T-53;Norway
1739;T-53;Norway
1740;T-53;Norway
1741;T-22;Denmark
1742;T-22;Denmark
1743;T-22;Denmark
1744;T-22;Denmark
1745;T-22;Denmark
1746;T-83;United States
1747;T-83;United States
1748;T-83;United States
1749;T-83;United States
1750;T-83;United States
1751;T-83;United States
1752;T-09;Brazil
1753;T-09;Brazil
1754;T-09;Brazil
1755;T-74;Sweden
1756;T-74;Sweden
1757;T-74;Sweden
1758;T-74;Sweden
1759;T-74;Sweden
1760;T-50;Nigeria
1761;T-50;Nigeria
1762;T-50;Nigeria
1763;T-50;Nigeria
1764;T-50;Nigeria
1765;T-50;Nigeria
1766;T-53;Norway
1767;T-53;Norway
1768;T-14;China
1769;T-14;China
1770;T-14;China
1771;T-14;China
1772;T-14;China
1773;T-14;China
1774;T-83;United States
1775;T-83;United States
1776;T-09;Brazil
1777;T-09;Brazil
1778;T-09;Brazil
1779;T-09;Brazil
1780;T-09;Brazil
1781;T-09;Brazil
1782;T-09;Brazil
1783;T-74;Sweden
1784;T-74;Sweden
1785;T-50;Nigeria
1786;T-50;Nigeria
1787;T-50;Nigeria
1788;T-50;Nigeria
1789;T-50;Nigeria
1790;T-53;Norway
1791;T-53;Norway
1792;T-53;Norway
1793;T-53;Norway
1794;T-53;Norway
1795;T-53;Norway
1796;T-53;Norway
1797;T-14;China
1798;T-14;China
1799;T-14;China
1800;T-14;China
1801;T-83;United States
1802;T-83;United States
1803;T-83;United States
1804;T-83;United States
1805;T-83;United States
1806;T-44;Japan
1807;T-44;Japan
1808;T-44;Japan
1809;T-44;Japan
1810;T-53;Norway
1811;T-53;Norway
1812;T-53;Norway
1813;T-53;Norway
1814;T-31;Germany
1815;T-31;Germany
1816;T-31;Germany
1817;T-74;Sweden
1818;T-74;Sweden
1819;T-83;United States
1820;T-31;Germany
1821;T-14;China
1822;T-14;China
1823;T-31;Germany
1824;T-31;Germany
1825;T-09;Brazil
1826;T-09;Brazil
1827;T-09;Brazil
1828;T-47;Morocco
1829;T-47;Morocco
1830;T-47;Morocco
1831;T-47;Morocco
1832;T-41;Italy
1833;T-41;Italy
1834;T-41;Italy
1835;T-41;Italy
1836;T-11;Cameroon
1837;T-11;Cameroon
1838;T-55;Paraguay
1839;T-63;Saudi Arabia
1840;T-30;France
1841;T-30;France
1842;T-30;France
1843;T-73;Spain
1844;T-73;Spain
1845;T-73;Spain
1846;T-73;Spain
1847;T-73;Spain
1848;T-71;South Korea
1849;T-71;South Korea
1850;T-71;South Korea
1851;T-71;South Korea
1852;T-48;Netherlands
1853;T-03;Argentina
1854;T-87;Yugoslavia
1855;T-43;Jamaica
1856;T-43;Jamaica
1857;T-43;Jamaica
1858;T-43;Jamaica
1859;T-28;England
1860;T-28;England
1861;T-61;Romania
1862;T-31;Germany
1863;T-31;Germany
1864;T-64;Scotland
1865;T-64;Scotland
1866;T-09;Brazil
1867;T-09;Brazil
1868;T-09;Brazil
1869;T-13;Chile
1870;T-13;Chile
1871;T-41;Italy
1872;T-41;Italy
1873;T-41;Italy
1874;T-70;South Africa
1875;T-70;South Africa
1876;T-30;France
1877;T-30;France
1878;T-30;France
1879;T-30;France
1880;T-50;Nigeria
1881;T-73;Spain
1882;T-44;Japan
1883;T-06;Belgium
1884;T-06;Belgium
1885;T-06;Belgium
1886;T-06;Belgium
1887;T-48;Netherlands
1888;T-48;Netherlands
1889;T-48;Netherlands
1890;T-48;Netherlands
1891;T-48;Netherlands
1892;T-31;Germany
1893;T-31;Germany
1894;T-31;Germany
1895;T-31;Germany
1896;T-03;Argentina
1897;T-03;Argentina
1898;T-03;Argentina
1899;T-03;Argentina
1900;T-03;Argentina
1901;T-83;United States
1902;T-83;United States
1903;T-83;United States
1904;T-16;Colombia
1905;T-61;Romania
1906;T-61;Romania
1907;T-61;Romania
1908;T-13;Chile
1909;T-13;Chile
1910;T-41;Italy
1911;T-41;Italy
1912;T-41;Italy
1913;T-09;Brazil
1914;T-09;Brazil
1915;T-09;Brazil
1916;T-64;Scotland
1917;T-64;Scotland
1918;T-64;Scotland
1919;T-30;France
1920;T-30;France
1921;T-30;France
1922;T-70;South Africa
1923;T-70;South Africa
1924;T-70;South Africa
1925;T-70;South Africa
1926;T-50;Nigeria
1927;T-50;Nigeria
1928;T-50;Nigeria
1929;T-50;Nigeria
1930;T-73;Spain
1931;T-73;Spain
1932;T-73;Spain
1933;T-73;Spain
1934;T-73;Spain
1935;T-73;Spain
1936;T-73;Spain
1937;T-06;Belgium
1938;T-06;Belgium
1939;T-48;Netherlands
1940;T-48;Netherlands
1941;T-48;Netherlands
1942;T-48;Netherlands
1943;T-31;Germany
1944;T-31;Germany
1945;T-83;United States
1946;T-03;Argentina
1947;T-44;Japan
1948;T-44;Japan
1949;T-44;Japan
1950;T-16;Colombia
1951;T-16;Colombia
1952;T-61;Romania
1953;T-61;Romania
1954;T-41;Italy
1955;T-09;Brazil
1956;T-09;Brazil
1957;T-09;Brazil
1958;T-09;Brazil
1959;T-09;Brazil
1960;T-30;France
1961;T-50;Nigeria
1962;T-50;Nigeria
1963;T-50;Nigeria
1964;T-50;Nigeria
1965;T-50;Nigeria
1966;T-31;Germany
1967;T-31;Germany
1968;T-31;Germany
1969;T-48;Netherlands
1970;T-48;Netherlands
1971;T-48;Netherlands
1972;T-61;Romania
1973;T-03;Argentina
1974;T-03;Argentina
1975;T-03;Argentina
1976;T-03;Argentina
1977;T-41;Italy
1978;T-09;Brazil
1979;T-09;Brazil
1980;T-09;Brazil
1981;T-09;Brazil
1982;T-09;Brazil
1983;T-48;Netherlands
1984;T-48;Netherlands
1985;T-48;Netherlands
1986;T-31;Germany
1987;T-31;Germany
1988;T-31;Germany
1989;T-09;Brazil
1990;T-09;Brazil
1991;T-30;France
1992;T-30;France
1993;T-30;France
1994;T-48;Netherlands
1995;T-48;Netherlands
1996;T-48;Netherlands
1997;T-09;Brazil
1998;T-09;Brazil
1999;T-09;Brazil
2000;T-83;United States
2001;T-83;United States
2002;T-83;United States
2003;T-14;China
2004;T-14;China
2005;T-14;China
2006;T-09;Brazil
2007;T-09;Brazil
2008;T-09;Brazil
2009;T-09;Brazil
2010;T-09;Brazil
2011;T-09;Brazil
2012;T-09;Brazil
2013;T-09;Brazil
2014;T-44;Japan
2015;T-44;Japan
2016;T-31;Germany
2017;T-31;Germany
2018;T-53;Norway
2019;T-53;Norway
2020;T-53;Norway
2021;T-51;North Korea
2022;T-51;North Korea
2023;T-51;North Korea
2024;T-04;Australia
2025;T-04;Australia
2026;T-44;Japan
2027;T-44;Japan
2028;T-44;Japan
2029;T-44;Japan
2030;T-44;Japan
2031;T-53;Norway
2032;T-53;Norway
2033;T-53;Norway
2034;T-53;Norway
2035;T-53;Norway
2036;T-53;Norway
2037;T-53;Norway
2038;T-53;Norway
2039;T-04;Australia
2040;T-04;Australia
2041;T-04;Australia
2042;T-04;Australia
2043;T-14;China
2044;T-14;China
2045;T-14;China
2046;T-14;China
2047;T-14;China
2048;T-14;China
2049;T-14;China
2050;T-09;Brazil
2051;T-09;Brazil
2052;T-51;North Korea
2053;T-51;North Korea
2054;T-51;North Korea
2055;T-51;North Korea
2056;T-83;United States
2057;T-83;United States
2058;T-83;United States
2059;T-83;United States
2060;T-83;United States
2061;T-83;United States
2062;T-83;United States
2063;T-83;United States
2064;T-31;Germany
2065;T-31;Germany
2066;T-31;Germany
2067;T-31;Germany
2068;T-31;Germany
2069;T-31;Germany
2070;T-12;Canada
2071;T-12;Canada
2072;T-12;Canada
2073;T-12;Canada
2074;T-12;Canada
2075;T-14;China
2076;T-14;China
2077;T-14;China
2078;T-14;China
2079;T-32;Ghana
2080;T-32;Ghana
2081;T-53;Norway
2082;T-53;Norway
2083;T-53;Norway
2084;T-53;Norway
2085;T-31;Germany
2086;T-31;Germany
2087;T-31;Germany
2088;T-31;Germany
2089;T-31;Germany
2090;T-31;Germany
2091;T-50;Nigeria
2092;T-50;Nigeria
2093;T-46;Mexico
2094;T-46;Mexico
2095;T-83;United States
2096;T-83;United States
2097;T-83;United States
2098;T-14;China
2099;T-14;China
2100;T-53;Norway
2101;T-53;Norway
2102;T-53;Norway
2103;T-53;Norway
2104;T-83;United States
2105;T-83;United States
2106;T-83;United States
2107;T-83;United States
2108;T-83;United States
2109;T-09;Brazil
2110;T-09;Brazil
2111;T-09;Brazil
2112;T-09;Brazil
2113;T-09;Brazil
2114;T-09;Brazil
2115;T-09;Brazil
2116;T-83;United States
2117;T-83;United States
2118;T-53;Norway
2119;T-53;Norway
2120;T-53;Norway
2121;T-53;Norway
2122;T-53;Norway
2123;T-09;Brazil
2124;T-83;United States
2125;T-30;France
2126;T-60;Republic of Ireland
2127;T-60;Republic of Ireland
2128;T-84;Uruguay
2129;T-84;Uruguay
2130;T-84;Uruguay
2131;T-31;Germany
2132;T-31;Germany
2133;T-31;Germany
2134;T-31;Germany
2135;T-31;Germany
2136;T-31;Germany
2137;T-31;Germany
2138;T-31;Germany
2139;T-03;Argentina
2140;T-55;Paraguay
2141;T-55;Paraguay
2142;T-55;Paraguay
2143;T-55;Paraguay
2144;T-28;England
2145;T-28;England
2146;T-73;Spain
2147;T-73;Spain
2148;T-73;Spain
2149;T-73;Spain
2150;T-18;Croatia
2151;T-09;Brazil
2152;T-09;Brazil
2153;T-09;Brazil
2154;T-41;Italy
2155;T-41;Italy
2156;T-14;China
2157;T-14;China
2158;T-44;Japan
2159;T-44;Japan
2160;T-44;Japan
2161;T-44;Japan
2162;T-71;South Korea
2163;T-71;South Korea
2164;T-62;Russia
2165;T-62;Russia
2166;T-83;United States
2167;T-83;United States
2168;T-83;United States
2169;T-83;United States
2170;T-83;United States
2171;T-31;Germany
2172;T-31;Germany
2173;T-22;Denmark
2174;T-22;Denmark
2175;T-11;Cameroon
2176;T-30;France
2177;T-74;Sweden
2178;T-74;Sweden
2179;T-74;Sweden
2180;T-73;Spain
2181;T-73;Spain
2182;T-73;Spain
2183;T-73;Spain
2184;T-03;Argentina
2185;T-70;South Africa
2186;T-41;Italy
2187;T-41;Italy
2188;T-41;Italy
2189;T-09;Brazil
2190;T-09;Brazil
2191;T-09;Brazil
2192;T-09;Brazil
2193;T-46;Mexico
2194;T-46;Mexico
2195;T-46;Mexico
2196;T-17;Costa Rica
2197;T-17;Costa Rica
2198;T-44;Japan
2199;T-71;South Korea
2200;T-71;South Korea
2201;T-79;Tunisia
2202;T-79;Tunisia
2203;T-58;Portugal
2204;T-58;Portugal
2205;T-58;Portugal
2206;T-58;Portugal
2207;T-22;Denmark
2208;T-22;Denmark
2209;T-65;Senegal
2210;T-65;Senegal
2211;T-65;Senegal
2212;T-65;Senegal
2213;T-65;Senegal
2214;T-65;Senegal
2215;T-11;Cameroon
2216;T-11;Cameroon
2217;T-63;Saudi Arabia
2218;T-63;Saudi Arabia
2219;T-63;Saudi Arabia
2220;T-50;Nigeria
2221;T-74;Sweden
2222;T-74;Sweden
2223;T-69;Slovenia
2224;T-69;Slovenia
2225;T-69;Slovenia
2226;T-69;Slovenia
2227;T-70;South Africa
2228;T-70;South Africa
2229;T-70;South Africa
2230;T-70;South Africa
2231;T-70;South Africa
2232;T-17;Costa Rica
2233;T-17;Costa Rica
2234;T-17;Costa Rica
2235;T-17;Costa Rica
2236;T-17;Costa Rica
2237;T-17;Costa Rica
2238;T-17;Costa Rica
2239;T-80;Turkey
2240;T-80;Turkey
2241;T-80;Turkey
2242;T-25;Ecuador
2243;T-46;Mexico
2244;T-46;Mexico
2245;T-06;Belgium
2246;T-06;Belgium
2247;T-06;Belgium
2248;T-06;Belgium
2249;T-06;Belgium
2250;T-79;Tunisia
2251;T-79;Tunisia
2252;T-57;Poland
2253;T-57;Poland
2254;T-57;Poland
2255;T-57;Poland
2256;T-58;Portugal
2257;T-31;Germany
2258;T-22;Denmark
2259;T-22;Denmark
2260;T-22;Denmark
2261;T-74;Sweden
2262;T-74;Sweden
2263;T-74;Sweden
2264;T-73;Spain
2265;T-73;Spain
2266;T-46;Mexico
2267;T-46;Mexico
2268;T-09;Brazil
2269;T-09;Brazil
2270;T-44;Japan
2271;T-71;South Korea
2272;T-71;South Korea
2273;T-71;South Korea
2274;T-28;England
2275;T-28;England
2276;T-28;England
2277;T-31;Germany
2278;T-73;Spain
2279;T-65;Senegal
2280;T-31;Germany
2281;T-09;Brazil
2282;T-71;South Korea
2283;T-71;South Korea
2284;T-71;South Korea
2285;T-71;South Korea
2286;T-71;South Korea
2287;T-31;Germany
2288;T-31;Germany
2289;T-53;Norway
2290;T-53;Norway
2291;T-50;Nigeria
2292;T-50;Nigeria
2293;T-50;Nigeria
2294;T-31;Germany
2295;T-31;Germany
2296;T-31;Germany
2297;T-31;Germany
2298;T-31;Germany
2299;T-44;Japan
2300;T-44;Japan
2301;T-44;Japan
2302;T-44;Japan
2303;T-44;Japan
2304;T-44;Japan
2305;T-83;United States
2306;T-83;United States
2307;T-83;United States
2308;T-83;United States
2309;T-09;Brazil
2310;T-09;Brazil
2311;T-09;Brazil
2312;T-04;Australia
2313;T-04;Australia
2314;T-04;Australia
2315;T-14;China
2316;T-53;Norway
2317;T-53;Norway
2318;T-53;Norway
2319;T-53;Norway
2320;T-53;Norway
2321;T-31;Germany
2322;T-31;Germany
2323;T-31;Germany
2324;T-30;France
2325;T-12;Canada
2326;T-12;Canada
2327;T-12;Canada
2328;T-32;Ghana
2329;T-32;Ghana
2330;T-32;Ghana
2331;T-74;Sweden
2332;T-14;China
2333;T-14;China
2334;T-83;United States
2335;T-83;United States
2336;T-83;United States
2337;T-83;United States
2338;T-83;United States
2339;T-30;France
2340;T-30;France
2341;T-71;South Korea
2342;T-71;South Korea
2343;T-71;South Korea
2344;T-71;South Korea
2345;T-71;South Korea
2346;T-71;South Korea
2347;T-71;South Korea
2348;T-71;South Korea
2349;T-03;Argentina
2350;T-03;Argentina
2351;T-03;Argentina
2352;T-03;Argentina
2353;T-03;Argentina
2354;T-03;Argentina
2355;T-03;Argentina
2356;T-12;Canada
2357;T-12;Canada
2358;T-12;Canada
2359;T-12;Canada
2360;T-74;Sweden
2361;T-74;Sweden
2362;T-74;Sweden
2363;T-51;North Korea
2364;T-51;North Korea
2365;T-51;North Korea
2366;T-32;Ghana
2367;T-32;Ghana
2368;T-32;Ghana
2369;T-14;China
2370;T-09;Brazil
2371;T-09;Brazil
2372;T-09;Brazil
2373;T-83;United States
2374;T-31;Germany
2375;T-31;Germany
2376;T-31;Germany
2377;T-31;Germany
2378;T-31;Germany
2379;T-31;Germany
2380;T-31;Germany
2381;T-31;Germany
2382;T-14;China
2383;T-83;United States
2384;T-83;United States
2385;T-83;United States
2386;T-74;Sweden
2387;T-74;Sweden
2388;T-74;Sweden
2389;T-83;United States
2390;T-83;United States
2391;T-83;United States
2392;T-83;United States
2393;T-31;Germany
2394;T-31;Germany
2395;T-31;Germany
2396;T-31;Germany
2397;T-31;Germany
2398;T-31;Germany
2399;T-31;Germany
2400;T-31;Germany
2401;T-31;Germany
2402;T-57;Poland
2403;T-57;Poland
2404;T-28;England
2405;T-78;Trinidad and Tobago
2406;T-03;Argentina
2407;T-03;Argentina
2408;T-03;Argentina
2409;T-67;Serbia and Montenegro
2410;T-46;Mexico
2411;T-46;Mexico
2412;T-46;Mexico
2413;T-46;Mexico
2414;T-02;Angola
2415;T-04;Australia
2416;T-04;Australia
2417;T-04;Australia
2418;T-04;Australia
2419;T-83;United States
2420;T-83;United States
2421;T-83;United States
2422;T-41;Italy
2423;T-41;Italy
2424;T-71;South Korea
2425;T-71;South Korea
2426;T-71;South Korea
2427;T-30;France
2428;T-09;Brazil
2429;T-73;Spain
2430;T-73;Spain
2431;T-73;Spain
2432;T-73;Spain
2433;T-79;Tunisia
2434;T-79;Tunisia
2435;T-79;Tunisia
2436;T-79;Tunisia
2437;T-31;Germany
2438;T-25;Ecuador
2439;T-25;Ecuador
2440;T-25;Ecuador
2441;T-28;England
