;matches_stadium_id;stadiums_stadium_name;stadiums_city_name;stadiums_country_name;stadiums_stadium_capacity
1919;S-063;Stade de Gerland;Lyon;France;44000
1920;S-063;Stade de Gerland;Lyon;France;44000
1921;S-063;Stade de Gerland;Lyon;France;44000
1922;S-056;Stade du Parc Lescure;Bordeaux;France;35000
1923;S-056;Stade du Parc Lescure;Bordeaux;France;35000
1924;S-056;Stade du Parc Lescure;Bordeaux;France;35000
1925;S-056;Stade du Parc Lescure;Bordeaux;France;35000
1926;S-076;Stade de Toulouse;Toulouse;France;37000
1927;S-076;Stade de Toulouse;Toulouse;France;37000
1928;S-076;Stade de Toulouse;Toulouse;France;37000
1929;S-076;Stade de Toulouse;Toulouse;France;37000
1930;S-060;Stade Félix-Bollaert;Lens;France;41000
1931;S-060;Stade Félix-Bollaert;Lens;France;41000
1932;S-060;Stade Félix-Bollaert;Lens;France;41000
1933;S-060;Stade Félix-Bollaert;Lens;France;41000
1934;S-060;Stade Félix-Bollaert;Lens;France;41000
1935;S-060;Stade Félix-Bollaert;Lens;France;41000
1936;S-060;Stade Félix-Bollaert;Lens;France;41000
1937;S-068;Parc des Princes;Paris;France;49000
1938;S-068;Parc des Princes;Paris;France;49000
1939;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1940;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1941;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1942;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1943;S-065;Stade de la Mosson;Montpellier;France;34000
1944;S-065;Stade de la Mosson;Montpellier;France;34000
1945;S-066;Stade de la Beaujoire;Nantes;France;40000
1946;S-056;Stade du Parc Lescure;Bordeaux;France;35000
1947;S-063;Stade de Gerland;Lyon;France;44000
1948;S-063;Stade de Gerland;Lyon;France;44000
1949;S-063;Stade de Gerland;Lyon;France;44000
1950;S-060;Stade Félix-Bollaert;Lens;France;41000
1951;S-060;Stade Félix-Bollaert;Lens;France;41000
1952;S-073;Stade de France;Saint-Denis;France;80000
1953;S-073;Stade de France;Saint-Denis;France;80000
1954;S-064;Stade Vélodrome;Marseille;France;60000
1955;S-068;Parc des Princes;Paris;France;49000
1956;S-068;Parc des Princes;Paris;France;49000
1957;S-068;Parc des Princes;Paris;France;49000
1958;S-068;Parc des Princes;Paris;France;49000
1959;S-068;Parc des Princes;Paris;France;49000
1960;S-060;Stade Félix-Bollaert;Lens;France;41000
1961;S-073;Stade de France;Saint-Denis;France;80000
1962;S-073;Stade de France;Saint-Denis;France;80000
1963;S-073;Stade de France;Saint-Denis;France;80000
1964;S-073;Stade de France;Saint-Denis;France;80000
1965;S-073;Stade de France;Saint-Denis;France;80000
1966;S-065;Stade de la Mosson;Montpellier;France;34000
1967;S-065;Stade de la Mosson;Montpellier;France;34000
1968;S-065;Stade de la Mosson;Montpellier;France;34000
1969;S-076;Stade de Toulouse;Toulouse;France;37000
1970;S-076;Stade de Toulouse;Toulouse;France;37000
1971;S-076;Stade de Toulouse;Toulouse;France;37000
1972;S-056;Stade du Parc Lescure;Bordeaux;France;35000
1973;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1974;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1975;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1976;S-074;Stade Geoffroy-Guichard;Saint-Étienne;France;36000
1977;S-073;Stade de France;Saint-Denis;France;80000
1978;S-066;Stade de la Beaujoire;Nantes;France;40000
1979;S-066;Stade de la Beaujoire;Nantes;France;40000
1980;S-066;Stade de la Beaujoire;Nantes;France;40000
1981;S-066;Stade de la Beaujoire;Nantes;France;40000
1982;S-066;Stade de la Beaujoire;Nantes;France;40000
1983;S-064;Stade Vélodrome;Marseille;France;60000
1984;S-064;Stade Vélodrome;Marseille;France;60000
1985;S-064;Stade Vélodrome;Marseille;France;60000
1986;S-063;Stade de Gerland;Lyon;France;44000
1987;S-063;Stade de Gerland;Lyon;France;44000
1988;S-063;Stade de Gerland;Lyon;France;44000
1989;S-064;Stade Vélodrome;Marseille;France;60000
1990;S-064;Stade Vélodrome;Marseille;France;60000
1991;S-073;Stade de France;Saint-Denis;France;80000
1992;S-073;Stade de France;Saint-Denis;France;80000
1993;S-073;Stade de France;Saint-Denis;France;80000
1994;S-068;Parc des Princes;Paris;France;49000
1995;S-068;Parc des Princes;Paris;France;49000
1996;S-068;Parc des Princes;Paris;France;49000
1997;S-073;Stade de France;Saint-Denis;France;80000
1998;S-073;Stade de France;Saint-Denis;France;80000
1999;S-073;Stade de France;Saint-Denis;France;80000
2000;S-226;Giants Stadium;New York City;United States;78000
2001;S-226;Giants Stadium;New York City;United States;78000
2002;S-226;Giants Stadium;New York City;United States;78000
2003;S-234;Spartan Stadium;San Jose;United States;26000
2004;S-234;Spartan Stadium;San Jose;United States;26000
2005;S-234;Spartan Stadium;San Jose;United States;26000
2006;S-226;Giants Stadium;New York City;United States;78000
2007;S-226;Giants Stadium;New York City;United States;78000
2008;S-226;Giants Stadium;New York City;United States;78000
2009;S-226;Giants Stadium;New York City;United States;78000
2010;S-226;Giants Stadium;New York City;United States;78000
2011;S-226;Giants Stadium;New York City;United States;78000
2012;S-226;Giants Stadium;New York City;United States;78000
2013;S-226;Giants Stadium;New York City;United States;78000
2014;S-234;Spartan Stadium;San Jose;United States;26000
2015;S-234;Spartan Stadium;San Jose;United States;26000
2016;S-225;Rose Bowl;Los Angeles;United States;96000
2017;S-225;Rose Bowl;Los Angeles;United States;96000
2018;S-217;Foxboro Stadium;Boston;United States;59000
2019;S-217;Foxboro Stadium;Boston;United States;59000
2020;S-217;Foxboro Stadium;Boston;United States;59000
2021;S-225;Rose Bowl;Los Angeles;United States;96000
2022;S-225;Rose Bowl;Los Angeles;United States;96000
2023;S-225;Rose Bowl;Los Angeles;United States;96000
2024;S-217;Foxboro Stadium;Boston;United States;59000
2025;S-217;Foxboro Stadium;Boston;United States;59000
2026;S-231;Civic Stadium;Portland;United States;27000
2027;S-231;Civic Stadium;Portland;United States;27000
2028;S-231;Civic Stadium;Portland;United States;27000
2029;S-231;Civic Stadium;Portland;United States;27000
2030;S-231;Civic Stadium;Portland;United States;27000
2031;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2032;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2033;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2034;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2035;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2036;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2037;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2038;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2039;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2040;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2041;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2042;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2043;S-231;Civic Stadium;Portland;United States;27000
2044;S-231;Civic Stadium;Portland;United States;27000
2045;S-231;Civic Stadium;Portland;United States;27000
2046;S-231;Civic Stadium;Portland;United States;27000
2047;S-231;Civic Stadium;Portland;United States;27000
2048;S-231;Civic Stadium;Portland;United States;27000
2049;S-231;Civic Stadium;Portland;United States;27000
2050;S-219;Soldier Field;Chicago;United States;65000
2051;S-219;Soldier Field;Chicago;United States;65000
2052;S-231;Civic Stadium;Portland;United States;27000
2053;S-231;Civic Stadium;Portland;United States;27000
2054;S-231;Civic Stadium;Portland;United States;27000
2055;S-231;Civic Stadium;Portland;United States;27000
2056;S-219;Soldier Field;Chicago;United States;65000
2057;S-219;Soldier Field;Chicago;United States;65000
2058;S-219;Soldier Field;Chicago;United States;65000
2059;S-219;Soldier Field;Chicago;United States;65000
2060;S-219;Soldier Field;Chicago;United States;65000
2061;S-219;Soldier Field;Chicago;United States;65000
2062;S-219;Soldier Field;Chicago;United States;65000
2063;S-219;Soldier Field;Chicago;United States;65000
2064;S-231;Civic Stadium;Portland;United States;27000
2065;S-231;Civic Stadium;Portland;United States;27000
2066;S-231;Civic Stadium;Portland;United States;27000
2067;S-231;Civic Stadium;Portland;United States;27000
2068;S-231;Civic Stadium;Portland;United States;27000
2069;S-231;Civic Stadium;Portland;United States;27000
2070;S-226;Giants Stadium;New York City;United States;78000
2071;S-226;Giants Stadium;New York City;United States;78000
2072;S-226;Giants Stadium;New York City;United States;78000
2073;S-226;Giants Stadium;New York City;United States;78000
2074;S-226;Giants Stadium;New York City;United States;78000
2075;S-226;Giants Stadium;New York City;United States;78000
2076;S-226;Giants Stadium;New York City;United States;78000
2077;S-226;Giants Stadium;New York City;United States;78000
2078;S-226;Giants Stadium;New York City;United States;78000
2079;S-219;Soldier Field;Chicago;United States;65000
2080;S-219;Soldier Field;Chicago;United States;65000
2081;S-219;Soldier Field;Chicago;United States;65000
2082;S-219;Soldier Field;Chicago;United States;65000
2083;S-219;Soldier Field;Chicago;United States;65000
2084;S-219;Soldier Field;Chicago;United States;65000
2085;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2086;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2087;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2088;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2089;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2090;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2091;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2092;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2093;S-217;Foxboro Stadium;Boston;United States;59000
2094;S-217;Foxboro Stadium;Boston;United States;59000
2095;S-217;Foxboro Stadium;Boston;United States;59000
2096;S-217;Foxboro Stadium;Boston;United States;59000
2097;S-217;Foxboro Stadium;Boston;United States;59000
2098;S-234;Spartan Stadium;San Jose;United States;26000
2099;S-234;Spartan Stadium;San Jose;United States;26000
2100;S-234;Spartan Stadium;San Jose;United States;26000
2101;S-234;Spartan Stadium;San Jose;United States;26000
2102;S-234;Spartan Stadium;San Jose;United States;26000
2103;S-234;Spartan Stadium;San Jose;United States;26000
2104;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2105;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2106;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2107;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2108;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2109;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2110;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2111;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2112;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2113;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2114;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2115;S-236;Jack Kent Cooke Stadium;Washington, D.C.;United States;80000
2116;S-233;Stanford Stadium;San Fransisco;United States;85000
2117;S-233;Stanford Stadium;San Fransisco;United States;85000
2118;S-217;Foxboro Stadium;Boston;United States;59000
2119;S-217;Foxboro Stadium;Boston;United States;59000
2120;S-217;Foxboro Stadium;Boston;United States;59000
2121;S-217;Foxboro Stadium;Boston;United States;59000
2122;S-217;Foxboro Stadium;Boston;United States;59000
2123;S-225;Rose Bowl;Los Angeles;United States;96000
2124;S-225;Rose Bowl;Los Angeles;United States;96000
2125;S-177;Seoul World Cup Stadium;Seoul;South Korea;64000
2126;S-121;Niigata Stadium;Niigata;Japan;42000
2127;S-121;Niigata Stadium;Niigata;Japan;42000
2128;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2129;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2130;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2131;S-125;Sapporo Dome;Sapporo;Japan;42000
2132;S-125;Sapporo Dome;Sapporo;Japan;42000
2133;S-125;Sapporo Dome;Sapporo;Japan;42000
2134;S-125;Sapporo Dome;Sapporo;Japan;42000
2135;S-125;Sapporo Dome;Sapporo;Japan;42000
2136;S-125;Sapporo Dome;Sapporo;Japan;42000
2137;S-125;Sapporo Dome;Sapporo;Japan;42000
2138;S-125;Sapporo Dome;Sapporo;Japan;42000
2139;S-118;Kashima Stadium;Ibaraki;Japan;42000
2140;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2141;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2142;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2143;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2144;S-124;Saitama Stadium;Saitama;Japan;63000
2145;S-124;Saitama Stadium;Saitama;Japan;63000
2146;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2147;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2148;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2149;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2150;S-121;Niigata Stadium;Niigata;Japan;42000
2151;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2152;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2153;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2154;S-125;Sapporo Dome;Sapporo;Japan;42000
2155;S-125;Sapporo Dome;Sapporo;Japan;42000
2156;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2157;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2158;S-124;Saitama Stadium;Saitama;Japan;63000
2159;S-124;Saitama Stadium;Saitama;Japan;63000
2160;S-124;Saitama Stadium;Saitama;Japan;63000
2161;S-124;Saitama Stadium;Saitama;Japan;63000
2162;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2163;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2164;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2165;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2166;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2167;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2168;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2169;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2170;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2171;S-118;Kashima Stadium;Ibaraki;Japan;42000
2172;S-118;Kashima Stadium;Ibaraki;Japan;42000
2173;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2174;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2175;S-124;Saitama Stadium;Saitama;Japan;63000
2176;S-170;Busan Asiad Stadium;Busan;South Korea;56000
2177;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2178;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2179;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2180;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2181;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2182;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2183;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2184;S-125;Sapporo Dome;Sapporo;Japan;42000
2185;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2186;S-118;Kashima Stadium;Ibaraki;Japan;42000
2187;S-118;Kashima Stadium;Ibaraki;Japan;42000
2188;S-118;Kashima Stadium;Ibaraki;Japan;42000
2189;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2190;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2191;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2192;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2193;S-120;Miyagi Stadium;Miyagi;Japan;49000
2194;S-120;Miyagi Stadium;Miyagi;Japan;49000
2195;S-120;Miyagi Stadium;Miyagi;Japan;49000
2196;S-174;Incheon Munhak Stadium;Incheon;South Korea;52000
2197;S-174;Incheon Munhak Stadium;Incheon;South Korea;52000
2198;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2199;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2200;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2201;S-122;Ōita Stadium;Ōita;Japan;43000
2202;S-122;Ōita Stadium;Ōita;Japan;43000
2203;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2204;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2205;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2206;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2207;S-174;Incheon Munhak Stadium;Incheon;South Korea;52000
2208;S-174;Incheon Munhak Stadium;Incheon;South Korea;52000
2209;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2210;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2211;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2212;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2213;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2214;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2215;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2216;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2217;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2218;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2219;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2220;S-123;Nagai Stadium;Osaka;Japan;50000
2221;S-120;Miyagi Stadium;Miyagi;Japan;49000
2222;S-120;Miyagi Stadium;Miyagi;Japan;49000
2223;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2224;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2225;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2226;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2227;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2228;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2229;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2230;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2231;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2232;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2233;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2234;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2235;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2236;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2237;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2238;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2239;S-177;Seoul World Cup Stadium;Seoul;South Korea;64000
2240;S-177;Seoul World Cup Stadium;Seoul;South Korea;64000
2241;S-177;Seoul World Cup Stadium;Seoul;South Korea;64000
2242;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2243;S-122;Ōita Stadium;Ōita;Japan;43000
2244;S-122;Ōita Stadium;Ōita;Japan;43000
2245;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2246;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2247;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2248;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2249;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2250;S-123;Nagai Stadium;Osaka;Japan;50000
2251;S-123;Nagai Stadium;Osaka;Japan;50000
2252;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2253;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2254;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2255;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2256;S-174;Incheon Munhak Stadium;Incheon;South Korea;52000
2257;S-176;Jeju World Cup Stadium;Seogwipo;South Korea;42000
2258;S-121;Niigata Stadium;Niigata;Japan;42000
2259;S-121;Niigata Stadium;Niigata;Japan;42000
2260;S-121;Niigata Stadium;Niigata;Japan;42000
2261;S-122;Ōita Stadium;Ōita;Japan;43000
2262;S-122;Ōita Stadium;Ōita;Japan;43000
2263;S-122;Ōita Stadium;Ōita;Japan;43000
2264;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2265;S-178;Suwon World Cup Stadium;Suwon;South Korea;43000
2266;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2267;S-175;Jeonju World Cup Stadium;Jeonju;South Korea;42000
2268;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2269;S-119;Kobe Wing Stadium;Kobe;Japan;42000
2270;S-120;Miyagi Stadium;Miyagi;Japan;49000
2271;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2272;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2273;S-172;Daejeon World Cup Stadium;Daejeon;South Korea;40000
2274;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2275;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2276;S-126;Shizuoka Stadium ECOPA;Shizuoka;Japan;51000
2277;S-179;Ulsan Munsu Football Stadium;Ulsan;South Korea;44000
2278;S-173;Gwangju World Cup Stadium;Gwangju;South Korea;43000
2279;S-123;Nagai Stadium;Osaka;Japan;50000
2280;S-177;Seoul World Cup Stadium;Seoul;South Korea;64000
2281;S-124;Saitama Stadium;Saitama;Japan;63000
2282;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2283;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2284;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2285;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2286;S-171;Daegu World Cup Stadium;Daegu;South Korea;68000
2287;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2288;S-127;International Stadium Yokohama;Yokohama;Japan;72000
2289;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2290;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2291;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2292;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2293;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2294;S-220;Columbus Crew Stadium;Columbus;United States;23000
2295;S-220;Columbus Crew Stadium;Columbus;United States;23000
2296;S-220;Columbus Crew Stadium;Columbus;United States;23000
2297;S-220;Columbus Crew Stadium;Columbus;United States;23000
2298;S-220;Columbus Crew Stadium;Columbus;United States;23000
2299;S-220;Columbus Crew Stadium;Columbus;United States;23000
2300;S-220;Columbus Crew Stadium;Columbus;United States;23000
2301;S-220;Columbus Crew Stadium;Columbus;United States;23000
2302;S-220;Columbus Crew Stadium;Columbus;United States;23000
2303;S-220;Columbus Crew Stadium;Columbus;United States;23000
2304;S-220;Columbus Crew Stadium;Columbus;United States;23000
2305;S-237;RFK Stadium;Washington, D.C.;United States;53000
2306;S-237;RFK Stadium;Washington, D.C.;United States;53000
2307;S-237;RFK Stadium;Washington, D.C.;United States;53000
2308;S-237;RFK Stadium;Washington, D.C.;United States;53000
2309;S-237;RFK Stadium;Washington, D.C.;United States;53000
2310;S-237;RFK Stadium;Washington, D.C.;United States;53000
2311;S-237;RFK Stadium;Washington, D.C.;United States;53000
2312;S-218;Home Depot Center;Carson;United States;28000
2313;S-218;Home Depot Center;Carson;United States;28000
2314;S-218;Home Depot Center;Carson;United States;28000
2315;S-218;Home Depot Center;Carson;United States;28000
2316;S-237;RFK Stadium;Washington, D.C.;United States;53000
2317;S-237;RFK Stadium;Washington, D.C.;United States;53000
2318;S-237;RFK Stadium;Washington, D.C.;United States;53000
2319;S-237;RFK Stadium;Washington, D.C.;United States;53000
2320;S-237;RFK Stadium;Washington, D.C.;United States;53000
2321;S-220;Columbus Crew Stadium;Columbus;United States;23000
2322;S-220;Columbus Crew Stadium;Columbus;United States;23000
2323;S-220;Columbus Crew Stadium;Columbus;United States;23000
2324;S-237;RFK Stadium;Washington, D.C.;United States;53000
2325;S-220;Columbus Crew Stadium;Columbus;United States;23000
2326;S-220;Columbus Crew Stadium;Columbus;United States;23000
2327;S-220;Columbus Crew Stadium;Columbus;United States;23000
2328;S-218;Home Depot Center;Carson;United States;28000
2329;S-218;Home Depot Center;Carson;United States;28000
2330;S-218;Home Depot Center;Carson;United States;28000
2331;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2332;S-218;Home Depot Center;Carson;United States;28000
2333;S-218;Home Depot Center;Carson;United States;28000
2334;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2335;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2336;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2337;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2338;S-229;Lincoln Financial Field;Philadelphia;United States;70000
2339;S-237;RFK Stadium;Washington, D.C.;United States;53000
2340;S-237;RFK Stadium;Washington, D.C.;United States;53000
2341;S-224;Gillette Stadium;Foxborough;United States;68000
2342;S-224;Gillette Stadium;Foxborough;United States;68000
2343;S-224;Gillette Stadium;Foxborough;United States;68000
2344;S-224;Gillette Stadium;Foxborough;United States;68000
2345;S-224;Gillette Stadium;Foxborough;United States;68000
2346;S-224;Gillette Stadium;Foxborough;United States;68000
2347;S-224;Gillette Stadium;Foxborough;United States;68000
2348;S-224;Gillette Stadium;Foxborough;United States;68000
2349;S-237;RFK Stadium;Washington, D.C.;United States;53000
2350;S-237;RFK Stadium;Washington, D.C.;United States;53000
2351;S-237;RFK Stadium;Washington, D.C.;United States;53000
2352;S-237;RFK Stadium;Washington, D.C.;United States;53000
2353;S-237;RFK Stadium;Washington, D.C.;United States;53000
2354;S-237;RFK Stadium;Washington, D.C.;United States;53000
2355;S-237;RFK Stadium;Washington, D.C.;United States;53000
2356;S-224;Gillette Stadium;Foxborough;United States;68000
2357;S-224;Gillette Stadium;Foxborough;United States;68000
2358;S-224;Gillette Stadium;Foxborough;United States;68000
2359;S-224;Gillette Stadium;Foxborough;United States;68000
2360;S-220;Columbus Crew Stadium;Columbus;United States;23000
2361;S-220;Columbus Crew Stadium;Columbus;United States;23000
2362;S-220;Columbus Crew Stadium;Columbus;United States;23000
2363;S-220;Columbus Crew Stadium;Columbus;United States;23000
2364;S-220;Columbus Crew Stadium;Columbus;United States;23000
2365;S-220;Columbus Crew Stadium;Columbus;United States;23000
2366;S-232;PGE Park;Portland;United States;28000
2367;S-232;PGE Park;Portland;United States;28000
2368;S-232;PGE Park;Portland;United States;28000
2369;S-232;PGE Park;Portland;United States;28000
2370;S-224;Gillette Stadium;Foxborough;United States;68000
2371;S-224;Gillette Stadium;Foxborough;United States;68000
2372;S-224;Gillette Stadium;Foxborough;United States;68000
2373;S-224;Gillette Stadium;Foxborough;United States;68000
2374;S-232;PGE Park;Portland;United States;28000
2375;S-232;PGE Park;Portland;United States;28000
2376;S-232;PGE Park;Portland;United States;28000
2377;S-232;PGE Park;Portland;United States;28000
2378;S-232;PGE Park;Portland;United States;28000
2379;S-232;PGE Park;Portland;United States;28000
2380;S-232;PGE Park;Portland;United States;28000
2381;S-232;PGE Park;Portland;United States;28000
2382;S-232;PGE Park;Portland;United States;28000
2383;S-232;PGE Park;Portland;United States;28000
2384;S-232;PGE Park;Portland;United States;28000
2385;S-232;PGE Park;Portland;United States;28000
2386;S-232;PGE Park;Portland;United States;28000
