;matches_tournament_id;tournaments_tournament_name;tournaments_year;tournaments_host_country;tournaments_winner;tournaments_count_teams
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1998;1998 FIFA Men's World Cup;1998;France;France;32
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-1999;1999 FIFA Women's World Cup;1999;United States;United States;16
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
;WC-2002;2002 FIFA Men's World Cup;2002;Korea, Japan;Brazil;32
