;goals_goal_id;goals_team_id;goals_player_id;goals_player_team_id;goals_minute_label;goals_minute_regulation;goals_minute_stoppage;goals_match_period;goals_own_goal;goals_penalty
420;G-0418;T-28;P-81234;T-28;16';16;0;first half;0;0
421;G-0421;T-28;P-86813;T-28;67';67;0;second half;0;0
422;G-0420;T-84;P-38873;T-84;46';46;0;second half;0;0
423;G-0428;T-36;P-07028;T-36;88';88;0;second half;0;0
424;G-0423;T-36;P-01173;T-36;4';4;0;first half;0;0
425;G-0426;T-36;P-29493;T-36;60';60;0;second half;0;1
426;G-0427;T-09;P-08966;T-09;65';65;0;second half;0;0
427;G-0425;T-09;P-52002;T-09;18';18;0;first half;0;1
428;G-0424;T-36;P-07028;T-36;7';7;0;first half;0;0
429;G-0429;T-86;P-78579;T-87;9';9;0;first half;1;0
430;G-0430;T-86;P-08136;T-86;85';85;0;second half;0;0
431;G-0433;T-84;P-10601;T-84;75';75;0;second half;0;0
432;G-0431;T-36;P-93334;T-36;13';13;0;first half;0;0
433;G-0435;T-36;P-07028;T-36;111';111;0;extra time, second half;0;0
434;G-0432;T-36;P-01173;T-36;46';46;0;second half;0;0
435;G-0434;T-84;P-10601;T-84;86';86;0;second half;0;0
436;G-0436;T-36;P-07028;T-36;116';116;0;extra time, second half;0;0
437;G-0439;T-05;P-85257;T-05;51';51;0;second half;0;0
438;G-0437;T-86;P-63184;T-86;31';31;0;first half;0;0
439;G-0438;T-86;P-05766;T-86;47';47;0;second half;0;0
440;G-0442;T-86;P-09973;T-86;64';64;0;second half;0;1
441;G-0441;T-86;P-71954;T-86;61';61;0;second half;0;0
442;G-0440;T-86;P-09973;T-86;54';54;0;second half;0;1
443;G-0443;T-86;P-71954;T-86;89';89;0;second half;0;0
444;G-0447;T-05;P-53882;T-05;89';89;0;second half;0;0
445;G-0446;T-05;P-92883;T-84;59';59;0;second half;1;0
446;G-0445;T-84;P-10601;T-84;22';22;0;first half;0;0
447;G-0444;T-05;P-51339;T-05;16';16;0;first half;0;1
448;G-0449;T-36;P-93334;T-36;8';8;0;first half;0;0
449;G-0448;T-36;P-12676;T-36;6';6;0;first half;0;0
450;G-0450;T-86;P-05766;T-86;10';10;0;first half;0;0
451;G-0452;T-86;P-08136;T-86;84';84;0;second half;0;0
452;G-0451;T-86;P-08136;T-86;18';18;0;first half;0;0
453;G-0455;T-74;P-82312;T-74;64';64;0;second half;0;0
454;G-0454;T-74;P-10338;T-74;57';57;0;second half;0;1
455;G-0453;T-74;P-82312;T-74;17';17;0;first half;0;0
456;G-0458;T-86;P-64138;T-86;42';42;0;first half;0;0
457;G-0459;T-86;P-08136;T-86;79';79;0;second half;0;0
458;G-0457;T-86;P-08136;T-86;32';32;0;first half;0;0
459;G-0456;T-03;P-71952;T-03;3';3;0;first half;0;0
460;G-0460;T-52;P-36975;T-52;21';21;0;first half;0;0
461;G-0468;T-30;P-77939;T-30;67';67;0;second half;0;0
462;G-0466;T-30;P-38969;T-30;52';52;0;second half;0;0
463;G-0465;T-55;P-32438;T-55;50';50;0;second half;0;0
464;G-0467;T-30;P-75977;T-30;61';61;0;second half;0;0
465;G-0464;T-55;P-19817;T-55;44';44;0;first half;0;1
466;G-0461;T-55;P-19817;T-55;20';20;0;first half;0;0
467;G-0462;T-30;P-77939;T-30;24';24;0;first half;0;0
468;G-0469;T-30;P-94605;T-30;70';70;0;second half;0;0
469;G-0463;T-30;P-77939;T-30;30';30;0;first half;0;0
470;G-0470;T-30;P-78417;T-30;83';83;0;second half;0;0
471;G-0471;T-87;P-85317;T-87;6';6;0;first half;0;0
472;G-0472;T-64;P-07282;T-64;49';49;0;second half;0;0
473;G-0474;T-85;P-12687;T-85;27';27;0;first half;0;0
474;G-0473;T-36;P-70989;T-36;5';5;0;first half;0;0
475;G-0477;T-09;P-60629;T-09;85';85;0;second half;0;0
476;G-0476;T-09;P-75955;T-09;50';50;0;second half;0;0
477;G-0475;T-09;P-60629;T-09;37';37;0;first half;0;0
478;G-0481;T-28;P-86813;T-28;85';85;0;second half;0;1
479;G-0478;T-72;P-54948;T-72;13';13;0;first half;0;0
480;G-0480;T-28;P-60811;T-28;66';66;0;second half;0;0
481;G-0479;T-72;P-92440;T-72;56';56;0;second half;0;0
482;G-0483;T-03;P-71952;T-03;37';37;0;first half;0;1
483;G-0485;T-03;P-20645;T-03;60';60;0;second half;0;0
484;G-0484;T-03;P-98280;T-03;56';56;0;second half;0;0
485;G-0482;T-52;P-77851;T-52;4';4;0;first half;0;0
486;G-0488;T-86;P-63184;T-86;60';60;0;second half;0;0
487;G-0487;T-21;P-71720;T-21;42';42;0;first half;0;0
488;G-0489;T-86;P-08136;T-86;71';71;0;second half;0;0
489;G-0486;T-21;P-65506;T-21;24';24;0;first half;0;1
490;G-0492;T-55;P-65484;T-55;45';45;0;first half;0;0
491;G-0490;T-55;P-17292;T-55;4';4;0;first half;0;0
492;G-0494;T-64;P-75309;T-64;74';74;0;second half;0;0
493;G-0493;T-55;P-22636;T-55;73';73;0;second half;0;0
494;G-0491;T-64;P-19215;T-64;24';24;0;first half;0;0
495;G-0496;T-87;P-85317;T-87;16';16;0;first half;0;0
496;G-0497;T-87;P-47783;T-87;63';63;0;second half;0;0
497;G-0495;T-30;P-77939;T-30;4';4;0;first half;0;0
498;G-0499;T-87;P-47783;T-87;88';88;0;second half;0;0
499;G-0498;T-30;P-77939;T-30;85';85;0;second half;0;0
500;G-0500;T-85;P-71223;T-85;32';32;0;first half;0;0
501;G-0501;T-46;P-10223;T-46;89';89;0;second half;0;0
502;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
503;G-0502;T-72;P-80609;T-72;15';15;0;first half;0;0
504;G-0503;T-72;P-11702;T-72;62';62;0;second half;0;0
505;G-0504;T-74;P-20173;T-74;34';34;0;first half;0;0
506;G-0505;T-74;P-20173;T-74;55';55;0;second half;0;0
507;G-0506;T-36;P-82971;T-36;77';77;0;second half;0;0
508;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
509;G-0509;T-21;P-71720;T-21;40';40;0;first half;0;0
510;G-0510;T-03;P-71952;T-03;65';65;0;second half;0;1
511;G-0508;T-21;P-71720;T-21;17';17;0;first half;0;0
512;G-0512;T-21;P-28805;T-21;82';82;0;second half;0;0
513;G-0513;T-21;P-28805;T-21;89';89;0;second half;0;0
514;G-0507;T-21;P-65506;T-21;8';8;0;first half;0;0
515;G-0511;T-21;P-45404;T-21;69';69;0;second half;0;0
516;G-0516;T-52;P-77851;T-52;60';60;0;second half;0;0
517;G-0517;T-86;P-64138;T-86;78';78;0;second half;0;0
518;G-0515;T-86;P-08136;T-86;20';20;0;first half;0;0
519;G-0514;T-52;P-77851;T-52;18';18;0;first half;0;0
520;G-0519;T-30;P-77939;T-30;44';44;0;first half;0;0
521;G-0520;T-64;P-73507;T-64;58';58;0;second half;0;0
522;G-0518;T-30;P-94605;T-30;22';22;0;first half;0;0
523;G-0524;T-55;P-17292;T-55;52';52;0;second half;0;0
524;G-0522;T-55;P-22636;T-55;20';20;0;first half;0;0
525;G-0525;T-87;P-24259;T-87;73';73;0;second half;0;0
526;G-0526;T-55;P-32438;T-55;80';80;0;second half;0;0
527;G-0523;T-87;P-47783;T-87;21';21;0;first half;0;0
528;G-0521;T-87;P-47145;T-87;18';18;0;first half;0;0
529;G-0528;T-36;P-82971;T-36;46';46;0;second half;0;0
530;G-0530;T-36;P-47384;T-36;69';69;0;second half;0;0
531;G-0527;T-36;P-82971;T-36;19';19;0;first half;0;0
532;G-0529;T-36;P-69885;T-36;54';54;0;second half;0;0
533;G-0532;T-09;P-45310;T-09;77';77;0;second half;0;0
534;G-0531;T-09;P-45310;T-09;3';3;0;first half;0;0
535;G-0536;T-28;P-60811;T-28;74';74;0;second half;0;0
536;G-0535;T-05;P-26700;T-05;71';71;0;second half;0;0
537;G-0533;T-05;P-32967;T-05;15';15;0;first half;0;0
538;G-0534;T-28;P-03578;T-28;56';56;0;second half;0;0
539;G-0538;T-52;P-77851;T-52;44';44;0;first half;0;0
540;G-0537;T-21;P-71720;T-21;18';18;0;first half;0;0
541;G-0539;T-52;P-77851;T-52;97';97;0;extra time, first half;0;0
542;G-0540;T-36;P-82971;T-36;33';33;0;first half;0;0
543;G-0541;T-85;P-71223;T-85;55';55;0;second half;0;0
544;G-0542;T-85;P-90482;T-85;76';76;0;second half;0;0
545;G-0543;T-72;P-80609;T-72;69';69;0;second half;0;0
546;G-0544;T-09;P-38906;T-09;66';66;0;second half;0;0
547;G-0547;T-30;P-77939;T-30;63';63;0;second half;0;0
548;G-0548;T-30;P-38969;T-30;68';68;0;second half;0;0
549;G-0545;T-30;P-75977;T-30;44';44;0;first half;0;0
550;G-0546;T-30;P-77939;T-30;55';55;0;second half;0;0
551;G-0550;T-74;P-82312;T-74;88';88;0;second half;0;0
552;G-0549;T-74;P-20173;T-74;49';49;0;second half;0;0
553;G-0551;T-86;P-08136;T-86;12';12;0;first half;0;0
554;G-0557;T-09;P-38906;T-09;75';75;0;second half;0;0
555;G-0554;T-09;P-76740;T-09;39';39;0;first half;0;0
556;G-0553;T-30;P-77939;T-30;9';9;0;first half;0;0
557;G-0558;T-30;P-38969;T-30;83';83;0;second half;0;0
558;G-0556;T-09;P-38906;T-09;64';64;0;second half;0;0
559;G-0552;T-09;P-45310;T-09;2';2;0;first half;0;0
560;G-0555;T-09;P-38906;T-09;52';52;0;second half;0;0
561;G-0559;T-86;P-63184;T-86;24';24;0;first half;0;0
562;G-0562;T-74;P-20173;T-74;88';88;0;second half;0;0
563;G-0561;T-74;P-69813;T-74;81';81;0;second half;0;0
564;G-0560;T-74;P-33095;T-74;32';32;0;first half;0;0
565;G-0566;T-30;P-77939;T-30;36';36;0;first half;0;0
566;G-0563;T-30;P-77939;T-30;16';16;0;first half;0;0
567;G-0564;T-86;P-93539;T-86;18';18;0;first half;0;0
568;G-0570;T-86;P-63184;T-86;84';84;0;second half;0;0
569;G-0565;T-30;P-94605;T-30;27';27;0;first half;0;1
570;G-0571;T-30;P-77939;T-30;89';89;0;second half;0;0
571;G-0567;T-30;P-08451;T-30;50';50;0;second half;0;0
572;G-0569;T-30;P-77939;T-30;78';78;0;second half;0;0
573;G-0568;T-86;P-08136;T-86;52';52;0;second half;0;0
574;G-0576;T-09;P-38164;T-09;68';68;0;second half;0;0
575;G-0578;T-09;P-38906;T-09;90';90;0;second half;0;0
576;G-0574;T-09;P-45310;T-09;32';32;0;first half;0;0
577;G-0577;T-74;P-82312;T-74;80';80;0;second half;0;0
578;G-0575;T-09;P-38906;T-09;55';55;0;second half;0;0
579;G-0573;T-09;P-45310;T-09;9';9;0;first half;0;0
580;G-0572;T-74;P-10338;T-74;4';4;0;first half;0;0
581;G-0579;T-16;P-32148;T-16;19';19;0;first half;0;1
582;G-0580;T-84;P-81929;T-84;56';56;0;second half;0;0
583;G-0581;T-84;P-15857;T-84;75';75;0;second half;0;0
584;G-0582;T-75;P-25619;T-75;6';6;0;first half;0;0
585;G-0583;T-13;P-22224;T-13;44';44;0;first half;0;0
586;G-0585;T-13;P-22224;T-13;55';55;0;second half;0;0
587;G-0584;T-13;P-98252;T-13;51';51;0;second half;0;0
588;G-0586;T-09;P-38164;T-09;56';56;0;second half;0;0
589;G-0587;T-09;P-38906;T-09;73';73;0;second half;0;0
590;G-0588;T-03;P-14074;T-03;4';4;0;first half;0;0
591;G-0589;T-72;P-11702;T-72;51';51;0;second half;0;0
592;G-0590;T-72;P-05819;T-72;83';83;0;second half;0;0
593;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
594;G-0591;T-21;P-53400;T-21;80';80;0;second half;0;0
595;G-0594;T-36;P-21188;T-36;71';71;0;second half;0;0
596;G-0593;T-28;P-05132;T-28;60';60;0;second half;0;1
597;G-0592;T-36;P-82971;T-36;17';17;0;first half;0;0
598;G-0596;T-87;P-47998;T-87;25';25;0;first half;0;1
599;G-0595;T-84;P-35342;T-84;19';19;0;first half;0;0
600;G-0597;T-87;P-05537;T-87;29';29;0;first half;0;0
601;G-0598;T-87;P-55024;T-87;49';49;0;second half;0;0
602;G-0600;T-13;P-01618;T-13;87';87;0;second half;0;0
603;G-0599;T-13;P-98252;T-13;73';73;0;second half;0;0
604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
605;G-0601;T-28;P-05132;T-28;17';17;0;first half;0;1
606;G-0603;T-28;P-75574;T-28;67';67;0;second half;0;0
607;G-0604;T-03;P-46624;T-03;81';81;0;second half;0;0
608;G-0602;T-28;P-08601;T-28;42';42;0;first half;0;0
609;G-0611;T-16;P-31841;T-16;72';72;0;second half;0;0
610;G-0610;T-16;P-32950;T-16;68';68;0;second half;0;0
611;G-0609;T-72;P-05819;T-72;56';56;0;second half;0;0
612;G-0608;T-16;P-17067;T-16;21';21;0;first half;0;0
613;G-0605;T-72;P-11702;T-72;8';8;0;first half;0;0
614;G-0606;T-72;P-38721;T-72;10';10;0;first half;0;0
615;G-0607;T-72;P-11702;T-72;11';11;0;first half;0;0
616;G-0612;T-16;P-07544;T-16;86';86;0;second half;0;0
617;G-0614;T-86;P-64138;T-86;59';59;0;second half;0;0
618;G-0615;T-75;P-99095;T-75;73';73;0;second half;0;0
619;G-0613;T-86;P-12917;T-86;45';45;0;first half;0;0
620;G-0616;T-73;P-15268;T-73;90';90;0;second half;0;0
621;G-0618;T-36;P-21188;T-36;6';6;0;first half;0;0
622;G-0619;T-36;P-82971;T-36;8';8;0;first half;0;0
623;G-0617;T-36;P-21188;T-36;1';1;0;first half;0;0
624;G-0623;T-36;P-82971;T-36;70';70;0;second half;0;0
625;G-0620;T-36;P-01864;T-36;12';12;0;first half;0;0
626;G-0621;T-36;P-21188;T-36;53';53;0;second half;0;0
627;G-0622;T-10;P-14962;T-10;64';64;0;second half;0;0
628;G-0624;T-72;P-03441;T-72;38';38;0;first half;0;0
629;G-0626;T-72;P-11702;T-72;89';89;0;second half;0;0
630;G-0625;T-84;P-15857;T-84;54';54;0;second half;0;0
631;G-0627;T-86;P-55225;T-86;21';21;0;first half;0;1
632;G-0628;T-86;P-64138;T-86;82';82;0;second half;0;0
633;G-0631;T-09;P-96621;T-09;86';86;0;second half;0;0
634;G-0629;T-73;P-03894;T-73;35';35;0;first half;0;0
635;G-0630;T-09;P-96621;T-09;72';72;0;second half;0;0
636;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
637;G-0636;T-87;P-55024;T-87;87';87;0;second half;0;0
638;G-0634;T-87;P-05537;T-87;61';61;0;second half;0;0
639;G-0633;T-87;P-55024;T-87;25';25;0;first half;0;0
640;G-0635;T-87;P-55272;T-87;82';82;0;second half;0;0
641;G-0632;T-87;P-05537;T-87;20';20;0;first half;0;0
642;G-0637;T-41;P-14709;T-41;2';2;0;first half;0;0
643;G-0638;T-41;P-72738;T-41;65';65;0;second half;0;0
644;G-0639;T-41;P-72738;T-41;67';67;0;second half;0;0
645;G-0641;T-46;P-05631;T-46;12';12;0;first half;0;0
646;G-0642;T-46;P-32063;T-46;29';29;0;first half;0;0
647;G-0643;T-46;P-61576;T-46;90';90;0;second half;0;1
648;G-0640;T-21;P-88346;T-21;1';1;0;first half;0;0
649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
650;G-0645;T-28;P-98541;T-28;38';38;0;first half;0;0
651;G-0646;T-09;P-45310;T-09;53';53;0;second half;0;0
652;G-0647;T-09;P-46080;T-09;59';59;0;second half;0;0
653;G-0644;T-09;P-46080;T-09;31';31;0;first half;0;0
654;G-0649;T-72;P-38721;T-72;26';26;0;first half;0;0
655;G-0648;T-13;P-22224;T-13;11';11;0;first half;0;0
656;G-0650;T-13;P-65214;T-13;29';29;0;first half;0;0
657;G-0651;T-21;P-82183;T-21;13';13;0;first half;0;0
658;G-0652;T-87;P-67185;T-87;85';85;0;second half;0;0
659;G-0656;T-09;P-45310;T-09;47';47;0;second half;0;0
660;G-0657;T-13;P-22224;T-13;61';61;0;second half;0;1
661;G-0658;T-09;P-45310;T-09;78';78;0;second half;0;0
662;G-0653;T-09;P-46080;T-09;9';9;0;first half;0;0
663;G-0655;T-13;P-01618;T-13;42';42;0;first half;0;0
664;G-0654;T-09;P-46080;T-09;32';32;0;first half;0;0
665;G-0659;T-21;P-90033;T-21;48';48;0;second half;0;0
666;G-0661;T-21;P-82183;T-21;80';80;0;second half;0;0
667;G-0660;T-87;P-55024;T-87;69';69;0;second half;0;0
668;G-0662;T-21;P-82183;T-21;84';84;0;second half;0;1
669;G-0663;T-13;P-65214;T-13;90';90;0;second half;0;0
670;G-0667;T-09;P-45310;T-09;78';78;0;second half;0;0
671;G-0664;T-21;P-37610;T-21;15';15;0;first half;0;0
672;G-0666;T-09;P-82525;T-09;69';69;0;second half;0;0
673;G-0665;T-09;P-96621;T-09;17';17;0;first half;0;0
674;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
675;G-0670;T-86;P-72864;T-86;40';40;0;first half;0;0
676;G-0672;T-86;P-12272;T-86;77';77;0;second half;0;1
677;G-0668;T-86;P-86276;T-86;16';16;0;first half;0;0
678;G-0669;T-86;P-12272;T-86;21';21;0;first half;0;0
679;G-0671;T-86;P-72864;T-86;52';52;0;second half;0;0
680;G-0674;T-09;P-46080;T-09;63';63;0;second half;0;0
681;G-0673;T-09;P-38906;T-09;15';15;0;first half;0;0
682;G-0677;T-72;P-83456;T-72;88';88;0;second half;0;0
683;G-0675;T-72;P-83456;T-72;31';31;0;first half;0;0
684;G-0676;T-72;P-44798;T-72;33';33;0;first half;0;0
685;G-0679;T-30;P-05248;T-30;62';62;0;second half;0;0
686;G-0678;T-46;P-55734;T-46;48';48;0;second half;0;0
687;G-0680;T-03;P-47496;T-03;65';65;0;second half;0;0
688;G-0681;T-73;P-58423;T-73;71';71;0;second half;0;0
689;G-0682;T-03;P-47496;T-03;77';77;0;second half;0;0
690;G-0686;T-58;P-68398;T-58;90';90;0;second half;0;0
691;G-0684;T-36;P-82516;T-36;60';60;0;second half;0;0
692;G-0685;T-58;P-67663;T-58;67';67;0;second half;0;0
693;G-0683;T-58;P-67663;T-58;2';2;0;first half;0;0
694;G-0688;T-41;P-01013;T-41;88';88;0;second half;0;0
695;G-0687;T-41;P-91195;T-41;8';8;0;first half;0;0
696;G-0690;T-84;P-47892;T-84;26';26;0;first half;0;0
697;G-0691;T-84;P-82186;T-84;31';31;0;first half;0;0
698;G-0689;T-30;P-39420;T-30;15';15;0;first half;0;1
699;G-0694;T-73;P-80285;T-73;75';75;0;second half;0;0
700;G-0693;T-73;P-50021;T-73;57';57;0;second half;0;0
701;G-0692;T-75;P-42555;T-75;31';31;0;first half;0;0
702;G-0695;T-36;P-82516;T-36;2';2;0;first half;0;0
703;G-0698;T-36;P-95637;T-36;73';73;0;second half;0;1
704;G-0697;T-36;P-74113;T-36;64';64;0;second half;0;0
705;G-0696;T-09;P-53202;T-09;14';14;0;first half;0;0
706;G-0699;T-13;P-83441;T-13;26';26;0;first half;0;1
707;G-0700;T-51;P-87203;T-51;88';88;0;second half;0;0
708;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
709;G-0702;T-58;P-74747;T-58;38';38;0;first half;0;0
710;G-0701;T-58;P-07046;T-10;7';7;0;first half;1;0
711;G-0703;T-58;P-68398;T-58;81';81;0;second half;0;0
712;G-0704;T-72;P-38721;T-72;57';57;0;second half;0;0
713;G-0706;T-28;P-33839;T-28;75';75;0;second half;0;0
714;G-0705;T-28;P-08601;T-28;37';37;0;first half;0;0
715;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
716;G-0708;T-03;P-20306;T-03;79';79;0;second half;0;0
717;G-0707;T-03;P-47496;T-03;52';52;0;second half;0;0
718;G-0710;T-58;P-74747;T-58;27';27;0;first half;0;0
719;G-0709;T-58;P-60225;T-58;15';15;0;first half;0;0
720;G-0712;T-58;P-74747;T-58;85';85;0;second half;0;0
721;G-0711;T-09;P-84905;T-09;73';73;0;second half;0;0
722;G-0713;T-51;P-64788;T-51;42';42;0;first half;0;0
723;G-0714;T-28;P-33839;T-28;38';38;0;first half;0;0
724;G-0715;T-28;P-33839;T-28;75';75;0;second half;0;0
725;G-0716;T-73;P-53638;T-73;23';23;0;first half;0;0
726;G-0718;T-86;P-64138;T-86;84';84;0;second half;0;0
727;G-0717;T-86;P-32446;T-86;39';39;0;first half;0;0
728;G-0719;T-10;P-72803;T-10;15';15;0;first half;0;0
729;G-0720;T-36;P-92893;T-10;43';43;0;first half;1;0
730;G-0722;T-36;P-82516;T-36;54';54;0;second half;0;0
731;G-0721;T-36;P-95637;T-36;45';45;0;first half;0;0
732;G-0725;T-72;P-53800;T-72;85';85;0;second half;0;0
733;G-0723;T-72;P-53800;T-72;28';28;0;first half;0;0
734;G-0724;T-13;P-83441;T-13;32';32;0;first half;0;0
735;G-0726;T-28;P-34802;T-28;78';78;0;second half;0;0
736;G-0733;T-58;P-74747;T-58;59';59;0;second half;0;1
737;G-0728;T-51;P-45281;T-51;22';22;0;first half;0;0
738;G-0734;T-58;P-67663;T-58;80';80;0;second half;0;0
739;G-0727;T-51;P-87203;T-51;1';1;0;first half;0;0
740;G-0730;T-58;P-74747;T-58;27';27;0;first half;0;0
741;G-0731;T-58;P-74747;T-58;43';43;0;first half;0;1
742;G-0729;T-51;P-59059;T-51;25';25;0;first half;0;0
743;G-0732;T-58;P-74747;T-58;56';56;0;second half;0;0
744;G-0735;T-72;P-38721;T-72;5';5;0;first half;0;0
745;G-0736;T-72;P-53800;T-72;46';46;0;second half;0;0
746;G-0737;T-36;P-82516;T-36;57';57;0;second half;0;0
747;G-0741;T-86;P-12272;T-86;83';83;0;second half;0;0
748;G-0738;T-86;P-12272;T-86;11';11;0;first half;0;0
749;G-0739;T-86;P-72864;T-86;70';70;0;second half;0;0
750;G-0740;T-86;P-64138;T-86;75';75;0;second half;0;0
751;G-0743;T-86;P-72864;T-86;67';67;0;second half;0;0
752;G-0742;T-86;P-12272;T-86;43';43;0;first half;0;0
753;G-0744;T-72;P-53800;T-72;88';88;0;second half;0;0
754;G-0746;T-28;P-08601;T-28;80';80;0;second half;0;0
755;G-0745;T-28;P-08601;T-28;30';30;0;first half;0;0
756;G-0747;T-58;P-74747;T-58;82';82;0;second half;0;1
757;G-0748;T-58;P-74747;T-58;12';12;0;first half;0;1
758;G-0750;T-58;P-68398;T-58;89';89;0;second half;0;0
759;G-0749;T-72;P-83456;T-72;43';43;0;first half;0;0
760;G-0754;T-86;P-11099;T-86;89';89;0;second half;0;0
761;G-0752;T-28;P-34802;T-28;18';18;0;first half;0;0
762;G-0756;T-28;P-34802;T-28;120';120;0;extra time, second half;0;0
763;G-0755;T-28;P-34802;T-28;101';101;0;extra time, first half;0;0
764;G-0753;T-28;P-34233;T-28;78';78;0;second half;0;0
765;G-0751;T-86;P-12272;T-86;12';12;0;first half;0;0
766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
767;G-0757;T-84;P-40429;T-84;23';23;0;first half;0;0
768;G-0758;T-84;P-50162;T-84;50';50;0;second half;0;0
769;G-0759;T-28;P-34802;T-28;65';65;0;second half;0;0
770;G-0760;T-10;P-06520;T-10;13';13;0;first half;0;0
771;G-0763;T-56;P-76522;T-56;55';55;0;second half;0;0
772;G-0764;T-56;P-96979;T-56;73';73;0;second half;0;0
773;G-0762;T-56;P-03607;T-56;50';50;0;second half;0;0
774;G-0761;T-10;P-63835;T-10;49';49;0;second half;0;0
775;G-0767;T-06;P-59854;T-06;76';76;0;second half;0;1
776;G-0766;T-06;P-47829;T-06;54';54;0;second half;0;0
777;G-0765;T-06;P-47829;T-06;12';12;0;first half;0;0
778;G-0768;T-41;P-67671;T-41;10';10;0;first half;0;0
779;G-0771;T-09;P-38906;T-09;59';59;0;second half;0;0
780;G-0773;T-09;P-77430;T-09;83';83;0;second half;0;0
781;G-0769;T-21;P-61272;T-21;11';11;0;first half;0;0
782;G-0770;T-09;P-85778;T-09;24';24;0;first half;0;0
783;G-0772;T-09;P-77430;T-09;61';61;0;second half;0;0
784;G-0776;T-86;P-72441;T-86;80';80;0;second half;0;0
785;G-0775;T-86;P-64138;T-86;56';56;0;second half;0;0
786;G-0774;T-47;P-69368;T-47;21';21;0;first half;0;0
787;G-0780;T-72;P-98262;T-72;76';76;0;second half;0;0
788;G-0777;T-72;P-02102;T-72;14';14;0;first half;0;0
789;G-0781;T-06;P-59854;T-06;86';86;0;second half;0;0
790;G-0779;T-72;P-02102;T-72;63';63;0;second half;0;0
791;G-0778;T-72;P-33189;T-72;57';57;0;second half;0;0
792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
793;G-0782;T-21;P-61272;T-21;5';5;0;first half;0;0
794;G-0783;T-61;P-50489;T-61;52';52;0;second half;0;0
795;G-0784;T-61;P-51434;T-61;75';75;0;second half;0;1
796;G-0786;T-56;P-19550;T-56;67';67;0;second half;0;0
797;G-0785;T-56;P-96979;T-56;65';65;0;second half;0;0
798;G-0787;T-56;P-96979;T-56;75';75;0;second half;0;0
799;G-0789;T-46;P-07812;T-46;46';46;0;second half;0;0
800;G-0790;T-46;P-48001;T-46;58';58;0;second half;0;0
801;G-0791;T-46;P-64207;T-46;83';83;0;second half;0;0
802;G-0788;T-46;P-07812;T-46;45';45;0;first half;0;0
803;G-0793;T-40;P-77834;T-40;56';56;0;second half;0;0
804;G-0792;T-74;P-00746;T-74;53';53;0;second half;0;0
805;G-0794;T-09;P-77430;T-09;59';59;0;second half;0;0
806;G-0801;T-10;P-15241;T-10;89';89;0;second half;0;0
807;G-0799;T-86;P-64138;T-86;67';67;0;second half;0;0
808;G-0797;T-86;P-72441;T-86;27';27;0;first half;0;0
809;G-0798;T-86;P-72441;T-86;52';52;0;second half;0;1
810;G-0796;T-86;P-62529;T-86;20';20;0;first half;0;0
811;G-0795;T-10;P-45469;T-10;12';12;0;first half;0;0
812;G-0800;T-86;P-72441;T-86;88';88;0;second half;0;0
813;G-0803;T-72;P-02102;T-72;74';74;0;second half;0;0
814;G-0802;T-72;P-02102;T-72;51';51;0;second half;0;0
815;G-0804;T-74;P-37575;T-74;90';90;0;second half;0;0
816;G-0805;T-09;P-38906;T-09;19';19;0;first half;0;0
817;G-0809;T-61;P-02403;T-61;84';84;0;second half;0;0
818;G-0806;T-09;P-77430;T-09;22';22;0;first half;0;0
819;G-0807;T-61;P-51434;T-61;34';34;0;first half;0;0
820;G-0808;T-09;P-38906;T-09;67';67;0;second half;0;0
821;G-0812;T-86;P-72441;T-86;39';39;0;first half;0;0
822;G-0811;T-86;P-72441;T-86;26';26;0;first half;0;0
823;G-0810;T-86;P-72441;T-86;19';19;0;first half;0;0
824;G-0813;T-56;P-96979;T-56;44';44;0;first half;0;0
825;G-0814;T-46;P-64553;T-46;14';14;0;first half;0;1
826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
827;G-0815;T-28;P-52978;T-28;50';50;0;second half;0;1
828;G-0816;T-10;P-01172;T-10;40';40;0;first half;0;0
829;G-0817;T-47;P-85379;T-47;61';61;0;second half;0;0
830;G-0819;T-09;P-53202;T-09;15';15;0;first half;0;0
831;G-0820;T-56;P-03607;T-56;28';28;0;first half;0;0
832;G-0822;T-56;P-96979;T-56;70';70;0;second half;0;0
833;G-0823;T-09;P-77430;T-09;75';75;0;second half;0;0
834;G-0818;T-09;P-85778;T-09;11';11;0;first half;0;0
835;G-0821;T-09;P-53202;T-09;52';52;0;second half;0;0
836;G-0825;T-41;P-38555;T-46;25';25;0;first half;1;0
837;G-0828;T-41;P-00119;T-41;76';76;0;second half;0;0
838;G-0826;T-41;P-00119;T-41;63';63;0;second half;0;0
839;G-0824;T-46;P-13602;T-46;13';13;0;first half;0;0
840;G-0827;T-41;P-62214;T-41;70';70;0;second half;0;0
