;matches_match_id;matches_tournament_id;matches_away_team_id;matches_home_team_id;matches_stadium_id;matches_match_date;matches_match_time;matches_stage_name;matches_home_team_score;matches_away_team_score;matches_extra_time;matches_penalty_shootout;matches_home_team_score_penalties;matches_away_team_score_penalties;matches_result
775;M-1970-05;WC-1970;T-27;T-06;S-132;3/6/1970;16:00;group stage;3;0;0;0;0;0;home team win
776;M-1970-05;WC-1970;T-27;T-06;S-132;3/6/1970;16:00;group stage;3;0;0;0;0;0;home team win
777;M-1970-05;WC-1970;T-27;T-06;S-132;3/6/1970;16:00;group stage;3;0;0;0;0;0;home team win
778;M-1970-06;WC-1970;T-74;T-41;S-139;3/6/1970;16:00;group stage;1;0;0;0;0;0;home team win
779;M-1970-07;WC-1970;T-21;T-09;S-128;3/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
780;M-1970-07;WC-1970;T-21;T-09;S-128;3/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
781;M-1970-07;WC-1970;T-21;T-09;S-128;3/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
782;M-1970-07;WC-1970;T-21;T-09;S-128;3/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
783;M-1970-07;WC-1970;T-21;T-09;S-128;3/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
784;M-1970-08;WC-1970;T-47;T-86;S-131;3/6/1970;16:00;group stage;2;1;0;0;0;0;home team win
785;M-1970-08;WC-1970;T-47;T-86;S-131;3/6/1970;16:00;group stage;2;1;0;0;0;0;home team win
786;M-1970-08;WC-1970;T-47;T-86;S-131;3/6/1970;16:00;group stage;2;1;0;0;0;0;home team win
787;M-1970-09;WC-1970;T-06;T-72;S-132;6/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
788;M-1970-09;WC-1970;T-06;T-72;S-132;6/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
789;M-1970-09;WC-1970;T-06;T-72;S-132;6/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
790;M-1970-09;WC-1970;T-06;T-72;S-132;6/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
791;M-1970-09;WC-1970;T-06;T-72;S-132;6/6/1970;16:00;group stage;4;1;0;0;0;0;home team win
792;M-1970-10;WC-1970;T-41;T-84;S-137;6/6/1970;16:00;group stage;0;0;0;0;0;0;draw
793;M-1970-11;WC-1970;T-21;T-61;S-128;6/6/1970;16:00;group stage;2;1;0;0;0;0;home team win
794;M-1970-11;WC-1970;T-21;T-61;S-128;6/6/1970;16:00;group stage;2;1;0;0;0;0;home team win
795;M-1970-11;WC-1970;T-21;T-61;S-128;6/6/1970;16:00;group stage;2;1;0;0;0;0;home team win
796;M-1970-12;WC-1970;T-47;T-56;S-131;6/6/1970;16:00;group stage;3;0;0;0;0;0;home team win
797;M-1970-12;WC-1970;T-47;T-56;S-131;6/6/1970;16:00;group stage;3;0;0;0;0;0;home team win
798;M-1970-12;WC-1970;T-47;T-56;S-131;6/6/1970;16:00;group stage;3;0;0;0;0;0;home team win
799;M-1970-13;WC-1970;T-27;T-46;S-132;7/6/1970;12:00;group stage;4;0;0;0;0;0;home team win
800;M-1970-13;WC-1970;T-27;T-46;S-132;7/6/1970;12:00;group stage;4;0;0;0;0;0;home team win
801;M-1970-13;WC-1970;T-27;T-46;S-132;7/6/1970;12:00;group stage;4;0;0;0;0;0;home team win
802;M-1970-13;WC-1970;T-27;T-46;S-132;7/6/1970;12:00;group stage;4;0;0;0;0;0;home team win
803;M-1970-14;WC-1970;T-40;T-74;S-139;7/6/1970;12:00;group stage;1;1;0;0;0;0;draw
804;M-1970-14;WC-1970;T-40;T-74;S-139;7/6/1970;12:00;group stage;1;1;0;0;0;0;draw
805;M-1970-15;WC-1970;T-28;T-09;S-128;7/6/1970;12:00;group stage;1;0;0;0;0;0;home team win
806;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
807;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
808;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
809;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
810;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
811;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
812;M-1970-16;WC-1970;T-10;T-86;S-131;7/6/1970;12:00;group stage;5;2;0;0;0;0;home team win
813;M-1970-17;WC-1970;T-27;T-72;S-132;10/6/1970;16:00;group stage;2;0;0;0;0;0;home team win
814;M-1970-17;WC-1970;T-27;T-72;S-132;10/6/1970;16:00;group stage;2;0;0;0;0;0;home team win
815;M-1970-18;WC-1970;T-84;T-74;S-137;10/6/1970;16:00;group stage;1;0;0;0;0;0;home team win
816;M-1970-19;WC-1970;T-61;T-09;S-128;10/6/1970;16:00;group stage;3;2;0;0;0;0;home team win
817;M-1970-19;WC-1970;T-61;T-09;S-128;10/6/1970;16:00;group stage;3;2;0;0;0;0;home team win
818;M-1970-19;WC-1970;T-61;T-09;S-128;10/6/1970;16:00;group stage;3;2;0;0;0;0;home team win
819;M-1970-19;WC-1970;T-61;T-09;S-128;10/6/1970;16:00;group stage;3;2;0;0;0;0;home team win
820;M-1970-19;WC-1970;T-61;T-09;S-128;10/6/1970;16:00;group stage;3;2;0;0;0;0;home team win
821;M-1970-20;WC-1970;T-56;T-86;S-131;10/6/1970;16:00;group stage;3;1;0;0;0;0;home team win
822;M-1970-20;WC-1970;T-56;T-86;S-131;10/6/1970;16:00;group stage;3;1;0;0;0;0;home team win
823;M-1970-20;WC-1970;T-56;T-86;S-131;10/6/1970;16:00;group stage;3;1;0;0;0;0;home team win
824;M-1970-20;WC-1970;T-56;T-86;S-131;10/6/1970;16:00;group stage;3;1;0;0;0;0;home team win
825;M-1970-21;WC-1970;T-06;T-46;S-132;11/6/1970;16:00;group stage;1;0;0;0;0;0;home team win
826;M-1970-22;WC-1970;T-40;T-41;S-139;11/6/1970;16:00;group stage;0;0;0;0;0;0;draw
827;M-1970-23;WC-1970;T-21;T-28;S-128;11/6/1970;16:00;group stage;1;0;0;0;0;0;home team win
828;M-1970-24;WC-1970;T-47;T-10;S-131;11/6/1970;16:00;group stage;1;1;0;0;0;0;draw
829;M-1970-24;WC-1970;T-47;T-10;S-131;11/6/1970;16:00;group stage;1;1;0;0;0;0;draw
830;M-1970-25;WC-1970;T-56;T-09;S-128;14/6/1970;12:00;quarter-finals;4;2;0;0;0;0;home team win
831;M-1970-25;WC-1970;T-56;T-09;S-128;14/6/1970;12:00;quarter-finals;4;2;0;0;0;0;home team win
832;M-1970-25;WC-1970;T-56;T-09;S-128;14/6/1970;12:00;quarter-finals;4;2;0;0;0;0;home team win
833;M-1970-25;WC-1970;T-56;T-09;S-128;14/6/1970;12:00;quarter-finals;4;2;0;0;0;0;home team win
834;M-1970-25;WC-1970;T-56;T-09;S-128;14/6/1970;12:00;quarter-finals;4;2;0;0;0;0;home team win
835;M-1970-25;WC-1970;T-56;T-09;S-128;14/6/1970;12:00;quarter-finals;4;2;0;0;0;0;home team win
836;M-1970-26;WC-1970;T-46;T-41;S-139;14/6/1970;12:00;quarter-finals;4;1;0;0;0;0;home team win
837;M-1970-26;WC-1970;T-46;T-41;S-139;14/6/1970;12:00;quarter-finals;4;1;0;0;0;0;home team win
838;M-1970-26;WC-1970;T-46;T-41;S-139;14/6/1970;12:00;quarter-finals;4;1;0;0;0;0;home team win
839;M-1970-26;WC-1970;T-46;T-41;S-139;14/6/1970;12:00;quarter-finals;4;1;0;0;0;0;home team win
840;M-1970-26;WC-1970;T-46;T-41;S-139;14/6/1970;12:00;quarter-finals;4;1;0;0;0;0;home team win
841;M-1970-27;WC-1970;T-84;T-72;S-132;14/6/1970;12:00;quarter-finals;0;1;1;0;0;0;away team win
842;M-1970-28;WC-1970;T-28;T-86;S-131;14/6/1970;12:00;quarter-finals;3;2;1;0;0;0;home team win
843;M-1970-28;WC-1970;T-28;T-86;S-131;14/6/1970;12:00;quarter-finals;3;2;1;0;0;0;home team win
844;M-1970-28;WC-1970;T-28;T-86;S-131;14/6/1970;12:00;quarter-finals;3;2;1;0;0;0;home team win
845;M-1970-28;WC-1970;T-28;T-86;S-131;14/6/1970;12:00;quarter-finals;3;2;1;0;0;0;home team win
846;M-1970-28;WC-1970;T-28;T-86;S-131;14/6/1970;12:00;quarter-finals;3;2;1;0;0;0;home team win
847;M-1970-29;WC-1970;T-84;T-09;S-128;17/6/1970;16:00;semi-finals;3;1;0;0;0;0;home team win
848;M-1970-29;WC-1970;T-84;T-09;S-128;17/6/1970;16:00;semi-finals;3;1;0;0;0;0;home team win
849;M-1970-29;WC-1970;T-84;T-09;S-128;17/6/1970;16:00;semi-finals;3;1;0;0;0;0;home team win
850;M-1970-29;WC-1970;T-84;T-09;S-128;17/6/1970;16:00;semi-finals;3;1;0;0;0;0;home team win
851;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
852;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
853;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
854;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
855;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
856;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
857;M-1970-30;WC-1970;T-86;T-41;S-132;17/6/1970;16:00;semi-finals;4;3;1;0;0;0;home team win
858;M-1970-31;WC-1970;T-84;T-86;S-132;20/6/1970;16:00;third-place match;1;0;0;0;0;0;home team win
859;M-1970-32;WC-1970;T-41;T-09;S-132;21/6/1970;12:00;final;4;1;0;0;0;0;home team win
860;M-1970-32;WC-1970;T-41;T-09;S-132;21/6/1970;12:00;final;4;1;0;0;0;0;home team win
861;M-1970-32;WC-1970;T-41;T-09;S-132;21/6/1970;12:00;final;4;1;0;0;0;0;home team win
862;M-1970-32;WC-1970;T-41;T-09;S-132;21/6/1970;12:00;final;4;1;0;0;0;0;home team win
863;M-1970-32;WC-1970;T-41;T-09;S-132;21/6/1970;12:00;final;4;1;0;0;0;0;home team win
864;M-1974-01;WC-1974;T-87;T-09;S-086;13/6/1974;17:00;group stage;0;0;0;0;0;0;draw
865;M-1974-02;WC-1974;T-13;T-86;S-080;14/6/1974;16:00;group stage;1;0;0;0;0;0;home team win
866;M-1974-03;WC-1974;T-04;T-24;S-089;14/6/1974;19:30;group stage;2;0;0;0;0;0;home team win
867;M-1974-03;WC-1974;T-04;T-24;S-089;14/6/1974;19:30;group stage;2;0;0;0;0;0;home team win
868;M-1974-04;WC-1974;T-64;T-88;S-083;14/6/1974;19:30;group stage;0;2;0;0;0;0;away team win
869;M-1974-04;WC-1974;T-64;T-88;S-083;14/6/1974;19:30;group stage;0;2;0;0;0;0;away team win
870;M-1974-05;WC-1974;T-10;T-74;S-085;15/6/1974;16:00;group stage;0;0;0;0;0;0;draw
871;M-1974-06;WC-1974;T-48;T-84;S-090;15/6/1974;16:00;group stage;0;2;0;0;0;0;away team win
872;M-1974-06;WC-1974;T-48;T-84;S-090;15/6/1974;16:00;group stage;0;2;0;0;0;0;away team win
873;M-1974-07;WC-1974;T-34;T-41;S-096;15/6/1974;18:00;group stage;3;1;0;0;0;0;home team win
874;M-1974-07;WC-1974;T-34;T-41;S-096;15/6/1974;18:00;group stage;3;1;0;0;0;0;home team win
875;M-1974-07;WC-1974;T-34;T-41;S-096;15/6/1974;18:00;group stage;3;1;0;0;0;0;home team win
876;M-1974-07;WC-1974;T-34;T-41;S-096;15/6/1974;18:00;group stage;3;1;0;0;0;0;home team win
877;M-1974-08;WC-1974;T-03;T-57;S-099;15/6/1974;18:00;group stage;3;2;0;0;0;0;home team win
878;M-1974-08;WC-1974;T-03;T-57;S-099;15/6/1974;18:00;group stage;3;2;0;0;0;0;home team win
879;M-1974-08;WC-1974;T-03;T-57;S-099;15/6/1974;18:00;group stage;3;2;0;0;0;0;home team win
880;M-1974-08;WC-1974;T-03;T-57;S-099;15/6/1974;18:00;group stage;3;2;0;0;0;0;home team win
881;M-1974-08;WC-1974;T-03;T-57;S-099;15/6/1974;18:00;group stage;3;2;0;0;0;0;home team win
882;M-1974-09;WC-1974;T-86;T-04;S-089;18/6/1974;16:00;group stage;0;3;0;0;0;0;away team win
883;M-1974-09;WC-1974;T-86;T-04;S-089;18/6/1974;16:00;group stage;0;3;0;0;0;0;away team win
884;M-1974-09;WC-1974;T-86;T-04;S-089;18/6/1974;16:00;group stage;0;3;0;0;0;0;away team win
885;M-1974-10;WC-1974;T-24;T-13;S-080;18/6/1974;19:00;group stage;1;1;0;0;0;0;draw
886;M-1974-10;WC-1974;T-24;T-13;S-080;18/6/1974;19:00;group stage;1;1;0;0;0;0;draw
887;M-1974-11;WC-1974;T-09;T-64;S-086;18/6/1974;19:30;group stage;0;0;0;0;0;0;draw
888;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
889;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
890;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
891;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
892;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
893;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
894;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
895;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
896;M-1974-12;WC-1974;T-88;T-87;S-088;18/6/1974;19:30;group stage;9;0;0;0;0;0;home team win
897;M-1974-13;WC-1974;T-84;T-10;S-090;19/6/1974;19:30;group stage;1;1;0;0;0;0;draw
898;M-1974-13;WC-1974;T-84;T-10;S-090;19/6/1974;19:30;group stage;1;1;0;0;0;0;draw
899;M-1974-14;WC-1974;T-74;T-48;S-083;19/6/1974;19:30;group stage;0;0;0;0;0;0;draw
900;M-1974-15;WC-1974;T-41;T-03;S-099;19/6/1974;19:30;group stage;1;1;0;0;0;0;draw
901;M-1974-15;WC-1974;T-41;T-03;S-099;19/6/1974;19:30;group stage;1;1;0;0;0;0;draw
902;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
903;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
904;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
905;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
906;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
907;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
908;M-1974-16;WC-1974;T-57;T-34;S-096;19/6/1974;19:30;group stage;0;7;0;0;0;0;away team win
909;M-1974-17;WC-1974;T-13;T-04;S-080;22/6/1974;16:00;group stage;0;0;0;0;0;0;draw
910;M-1974-18;WC-1974;T-87;T-64;S-086;22/6/1974;16:00;group stage;1;1;0;0;0;0;draw
911;M-1974-18;WC-1974;T-87;T-64;S-086;22/6/1974;16:00;group stage;1;1;0;0;0;0;draw
912;M-1974-19;WC-1974;T-09;T-88;S-088;22/6/1974;16:00;group stage;0;3;0;0;0;0;away team win
913;M-1974-19;WC-1974;T-09;T-88;S-088;22/6/1974;16:00;group stage;0;3;0;0;0;0;away team win
914;M-1974-19;WC-1974;T-09;T-88;S-088;22/6/1974;16:00;group stage;0;3;0;0;0;0;away team win
915;M-1974-20;WC-1974;T-86;T-24;S-089;22/6/1974;19:30;group stage;1;0;0;0;0;0;home team win
916;M-1974-21;WC-1974;T-48;T-10;S-083;23/6/1974;16:00;group stage;1;4;0;0;0;0;away team win
917;M-1974-21;WC-1974;T-48;T-10;S-083;23/6/1974;16:00;group stage;1;4;0;0;0;0;away team win
918;M-1974-21;WC-1974;T-48;T-10;S-083;23/6/1974;16:00;group stage;1;4;0;0;0;0;away team win
919;M-1974-21;WC-1974;T-48;T-10;S-083;23/6/1974;16:00;group stage;1;4;0;0;0;0;away team win
920;M-1974-21;WC-1974;T-48;T-10;S-083;23/6/1974;16:00;group stage;1;4;0;0;0;0;away team win
921;M-1974-22;WC-1974;T-84;T-74;S-085;23/6/1974;16:00;group stage;3;0;0;0;0;0;home team win
922;M-1974-22;WC-1974;T-84;T-74;S-085;23/6/1974;16:00;group stage;3;0;0;0;0;0;home team win
923;M-1974-22;WC-1974;T-84;T-74;S-085;23/6/1974;16:00;group stage;3;0;0;0;0;0;home team win
924;M-1974-23;WC-1974;T-34;T-03;S-096;23/6/1974;16:00;group stage;4;1;0;0;0;0;home team win
925;M-1974-23;WC-1974;T-34;T-03;S-096;23/6/1974;16:00;group stage;4;1;0;0;0;0;home team win
926;M-1974-23;WC-1974;T-34;T-03;S-096;23/6/1974;16:00;group stage;4;1;0;0;0;0;home team win
927;M-1974-23;WC-1974;T-34;T-03;S-096;23/6/1974;16:00;group stage;4;1;0;0;0;0;home team win
928;M-1974-23;WC-1974;T-34;T-03;S-096;23/6/1974;16:00;group stage;4;1;0;0;0;0;home team win
929;M-1974-24;WC-1974;T-41;T-57;S-099;23/6/1974;16:00;group stage;2;1;0;0;0;0;home team win
930;M-1974-24;WC-1974;T-41;T-57;S-099;23/6/1974;16:00;group stage;2;1;0;0;0;0;home team win
931;M-1974-24;WC-1974;T-41;T-57;S-099;23/6/1974;16:00;group stage;2;1;0;0;0;0;home team win
932;M-1974-25;WC-1974;T-86;T-87;S-085;26/6/1974;16:00;second group stage;0;2;0;0;0;0;away team win
933;M-1974-25;WC-1974;T-86;T-87;S-085;26/6/1974;16:00;second group stage;0;2;0;0;0;0;away team win
934;M-1974-26;WC-1974;T-24;T-09;S-090;26/6/1974;19:30;second group stage;1;0;0;0;0;0;home team win
935;M-1974-27;WC-1974;T-03;T-48;S-088;26/6/1974;19:30;second group stage;4;0;0;0;0;0;home team win
936;M-1974-27;WC-1974;T-03;T-48;S-088;26/6/1974;19:30;second group stage;4;0;0;0;0;0;home team win
937;M-1974-27;WC-1974;T-03;T-48;S-088;26/6/1974;19:30;second group stage;4;0;0;0;0;0;home team win
938;M-1974-27;WC-1974;T-03;T-48;S-088;26/6/1974;19:30;second group stage;4;0;0;0;0;0;home team win
939;M-1974-28;WC-1974;T-57;T-74;S-099;26/6/1974;19:30;second group stage;0;1;0;0;0;0;away team win
940;M-1974-29;WC-1974;T-09;T-03;S-090;30/6/1974;16:00;second group stage;1;2;0;0;0;0;away team win
941;M-1974-29;WC-1974;T-09;T-03;S-090;30/6/1974;16:00;second group stage;1;2;0;0;0;0;away team win
942;M-1974-29;WC-1974;T-09;T-03;S-090;30/6/1974;16:00;second group stage;1;2;0;0;0;0;away team win
943;M-1974-30;WC-1974;T-48;T-24;S-088;30/6/1974;16:00;second group stage;0;2;0;0;0;0;away team win
944;M-1974-30;WC-1974;T-48;T-24;S-088;30/6/1974;16:00;second group stage;0;2;0;0;0;0;away team win
945;M-1974-31;WC-1974;T-87;T-57;S-086;30/6/1974;16:00;second group stage;2;1;0;0;0;0;home team win
946;M-1974-31;WC-1974;T-87;T-57;S-086;30/6/1974;16:00;second group stage;2;1;0;0;0;0;home team win
947;M-1974-31;WC-1974;T-87;T-57;S-086;30/6/1974;16:00;second group stage;2;1;0;0;0;0;home team win
948;M-1974-32;WC-1974;T-74;T-86;S-085;30/6/1974;19:30;second group stage;4;2;0;0;0;0;home team win
949;M-1974-32;WC-1974;T-74;T-86;S-085;30/6/1974;19:30;second group stage;4;2;0;0;0;0;home team win
950;M-1974-32;WC-1974;T-74;T-86;S-085;30/6/1974;19:30;second group stage;4;2;0;0;0;0;home team win
951;M-1974-32;WC-1974;T-74;T-86;S-085;30/6/1974;19:30;second group stage;4;2;0;0;0;0;home team win
952;M-1974-32;WC-1974;T-74;T-86;S-085;30/6/1974;19:30;second group stage;4;2;0;0;0;0;home team win
953;M-1974-32;WC-1974;T-74;T-86;S-085;30/6/1974;19:30;second group stage;4;2;0;0;0;0;home team win
954;M-1974-33;WC-1974;T-86;T-57;S-086;3/7/1974;16:30;second group stage;0;1;0;0;0;0;away team win
955;M-1974-34;WC-1974;T-24;T-03;S-088;3/7/1974;19:30;second group stage;1;1;0;0;0;0;draw
956;M-1974-34;WC-1974;T-24;T-03;S-088;3/7/1974;19:30;second group stage;1;1;0;0;0;0;draw
957;M-1974-35;WC-1974;T-09;T-48;S-083;3/7/1974;19:30;second group stage;2;0;0;0;0;0;home team win
958;M-1974-35;WC-1974;T-09;T-48;S-083;3/7/1974;19:30;second group stage;2;0;0;0;0;0;home team win
959;M-1974-36;WC-1974;T-87;T-74;S-085;3/7/1974;19:30;second group stage;2;1;0;0;0;0;home team win
960;M-1974-36;WC-1974;T-87;T-74;S-085;3/7/1974;19:30;second group stage;2;1;0;0;0;0;home team win
961;M-1974-36;WC-1974;T-87;T-74;S-085;3/7/1974;19:30;second group stage;2;1;0;0;0;0;home team win
962;M-1974-37;WC-1974;T-57;T-09;S-096;6/7/1974;16:00;third-place match;0;1;0;0;0;0;away team win
963;M-1974-38;WC-1974;T-86;T-48;S-096;7/7/1974;16:00;final;1;2;0;0;0;0;away team win
964;M-1974-38;WC-1974;T-86;T-48;S-096;7/7/1974;16:00;final;1;2;0;0;0;0;away team win
965;M-1974-38;WC-1974;T-86;T-48;S-096;7/7/1974;16:00;final;1;2;0;0;0;0;away team win
966;M-1978-01;WC-1978;T-57;T-86;S-002;1/6/1978;15:00;group stage;0;0;0;0;0;0;draw
967;M-1978-02;WC-1978;T-30;T-41;S-004;2/6/1978;13:45;group stage;2;1;0;0;0;0;home team win
968;M-1978-02;WC-1978;T-30;T-41;S-004;2/6/1978;13:45;group stage;2;1;0;0;0;0;home team win
969;M-1978-02;WC-1978;T-30;T-41;S-004;2/6/1978;13:45;group stage;2;1;0;0;0;0;home team win
970;M-1978-03;WC-1978;T-46;T-79;S-006;2/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
971;M-1978-03;WC-1978;T-46;T-79;S-006;2/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
972;M-1978-03;WC-1978;T-46;T-79;S-006;2/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
973;M-1978-03;WC-1978;T-46;T-79;S-006;2/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
974;M-1978-04;WC-1978;T-36;T-03;S-002;2/6/1978;19:15;group stage;2;1;0;0;0;0;home team win
975;M-1978-04;WC-1978;T-36;T-03;S-002;2/6/1978;19:15;group stage;2;1;0;0;0;0;home team win
976;M-1978-04;WC-1978;T-36;T-03;S-002;2/6/1978;19:15;group stage;2;1;0;0;0;0;home team win
977;M-1978-05;WC-1978;T-73;T-05;S-001;3/6/1978;13:45;group stage;2;1;0;0;0;0;home team win
978;M-1978-05;WC-1978;T-73;T-05;S-001;3/6/1978;13:45;group stage;2;1;0;0;0;0;home team win
979;M-1978-05;WC-1978;T-73;T-05;S-001;3/6/1978;13:45;group stage;2;1;0;0;0;0;home team win
980;M-1978-06;WC-1978;T-74;T-09;S-004;3/6/1978;13:45;group stage;1;1;0;0;0;0;draw
981;M-1978-06;WC-1978;T-74;T-09;S-004;3/6/1978;13:45;group stage;1;1;0;0;0;0;draw
982;M-1978-07;WC-1978;T-38;T-48;S-005;3/6/1978;16:45;group stage;3;0;0;0;0;0;home team win
983;M-1978-07;WC-1978;T-38;T-48;S-005;3/6/1978;16:45;group stage;3;0;0;0;0;0;home team win
984;M-1978-07;WC-1978;T-38;T-48;S-005;3/6/1978;16:45;group stage;3;0;0;0;0;0;home team win
985;M-1978-08;WC-1978;T-64;T-56;S-003;3/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
986;M-1978-08;WC-1978;T-64;T-56;S-003;3/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
987;M-1978-08;WC-1978;T-64;T-56;S-003;3/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
988;M-1978-08;WC-1978;T-64;T-56;S-003;3/6/1978;16:45;group stage;3;1;0;0;0;0;home team win
989;M-1978-09;WC-1978;T-36;T-41;S-004;6/6/1978;13:45;group stage;3;1;0;0;0;0;home team win
990;M-1978-09;WC-1978;T-36;T-41;S-004;6/6/1978;13:45;group stage;3;1;0;0;0;0;home team win
991;M-1978-09;WC-1978;T-36;T-41;S-004;6/6/1978;13:45;group stage;3;1;0;0;0;0;home team win
992;M-1978-09;WC-1978;T-36;T-41;S-004;6/6/1978;13:45;group stage;3;1;0;0;0;0;home team win
993;M-1978-10;WC-1978;T-79;T-57;S-006;6/6/1978;16:45;group stage;1;0;0;0;0;0;home team win
994;M-1978-11;WC-1978;T-46;T-86;S-003;6/6/1978;16:45;group stage;6;0;0;0;0;0;home team win
995;M-1978-11;WC-1978;T-46;T-86;S-003;6/6/1978;16:45;group stage;6;0;0;0;0;0;home team win
996;M-1978-11;WC-1978;T-46;T-86;S-003;6/6/1978;16:45;group stage;6;0;0;0;0;0;home team win
997;M-1978-11;WC-1978;T-46;T-86;S-003;6/6/1978;16:45;group stage;6;0;0;0;0;0;home team win
998;M-1978-11;WC-1978;T-46;T-86;S-003;6/6/1978;16:45;group stage;6;0;0;0;0;0;home team win
999;M-1978-11;WC-1978;T-46;T-86;S-003;6/6/1978;16:45;group stage;6;0;0;0;0;0;home team win
1000;M-1978-12;WC-1978;T-30;T-03;S-002;6/6/1978;19:15;group stage;2;1;0;0;0;0;home team win
1001;M-1978-12;WC-1978;T-30;T-03;S-002;6/6/1978;19:15;group stage;2;1;0;0;0;0;home team win
1002;M-1978-12;WC-1978;T-30;T-03;S-002;6/6/1978;19:15;group stage;2;1;0;0;0;0;home team win
1003;M-1978-13;WC-1978;T-74;T-05;S-001;7/6/1978;13:45;group stage;1;0;0;0;0;0;home team win
1004;M-1978-14;WC-1978;T-73;T-09;S-004;7/6/1978;13:45;group stage;0;0;0;0;0;0;draw
1005;M-1978-15;WC-1978;T-56;T-48;S-005;7/6/1978;16:45;group stage;0;0;0;0;0;0;draw
1006;M-1978-16;WC-1978;T-38;T-64;S-003;7/6/1978;16:45;group stage;1;1;0;0;0;0;draw
1007;M-1978-16;WC-1978;T-38;T-64;S-003;7/6/1978;16:45;group stage;1;1;0;0;0;0;draw
1008;M-1978-17;WC-1978;T-36;T-30;S-004;10/6/1978;14:30;group stage;3;1;0;0;0;0;home team win
1009;M-1978-17;WC-1978;T-36;T-30;S-004;10/6/1978;14:30;group stage;3;1;0;0;0;0;home team win
1010;M-1978-17;WC-1978;T-36;T-30;S-004;10/6/1978;14:30;group stage;3;1;0;0;0;0;home team win
1011;M-1978-17;WC-1978;T-36;T-30;S-004;10/6/1978;14:30;group stage;3;1;0;0;0;0;home team win
